User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
Elegance,wrld,Immortal 2,Flex,1.5825,3.6,19.171,40.4
trent,black,Diamond 3,Duelist,1.074,3.4,26.5478,25.0
xcvi,9502,Diamond 2,Duelist,0.9719,3.6,10.4409,26.0
Zxdav,Sugoi,Platinum 3,Initiator,1.1502,6.2,14.6893,36.4
flami3,1111,Diamond 3,Duelist,1.0236,5.0,23.7337,32.8
Gecko,JTR,Diamond 3,Initiator,0.9798,7.0,20.3047,41.2
owenns1213,1762,Immortal 1,Flex,0.8987,7.4,13.2294,32.8
phelony,cvmm,Platinum 3,Initiator,1.128,4.8,21.2389,43.4
seit,seit,Platinum 3,Initiator,0.9202,2.6,25.9458,29.8
FREE YSL,UNBAN,Diamond 2,Duelist,1.1269,2.2,26.3131,22.4
YaneS,NA1,Diamond 1,Flex,0.658,7.4,14.6367,34.4
Kairu,416,Platinum 2,Flex,0.8294,2.8,17.1722,21.2
dryarmor,8851,Immortal 1,Duelist,1.1174,4.0,16.3983,28.4
Kadwae,NA1,Immortal 1,Duelist,1.3842,3.0,13.0908,50.2
Saintdman,TTV,Platinum 2,Duelist,1.0495,4.0,17.2679,41.8
cats are cute,1694,Diamond 1,Flex,1.1577,5.2,30.6645,37.0
MissClick,2490,Gold 1,Initiator,0.6003,5.6,7.6243,32.6
nickkval,224,Diamond 2,Duelist,0.7926,3.8,15.5915,44.0
Patrick Bateman,zio,Immortal 1,Duelist,0.6673,5.4,0.0,0.0
zFlazhy,NA1,Immortal 2,Duelist,0.9854,3.4,25.4095,55.0
cryhard,8044,Diamond 3,Initiator,1.0576,7.2,20.2294,53.4
OPAli,Broke,Diamond 3,Flex,0.8889,3.0,28.8889,47.0
Mr John,5757,Diamond 3,Duelist,1.137,4.4,21.0822,40.6
Chalaria,Chal,Immortal 1,Initiator,0.8637,10.6,19.9022,57.0
AlbinoUrkel,DIDT,Platinum 3,Flex,1.4706,5.0,0.0,0.0
EchoZX,7683,Platinum 3,Duelist,0.9074,2.6,12.5056,70.8
yor,ever,Platinum 3,Sentinel,0.9241,4.2,20.8883,29.8
shiv,uwo,Platinum 1,Controller,1.0515,4.0,17.3339,37.0
Smol Chungus,FISH,Silver 3,Initiator,0.9263,9.4,5.69,21.6
Imortul,3131,Diamond 3,Duelist,1.0594,5.2,19.6303,30.6
Agra,0041,Immortal 1,Initiator,0.7367,4.2,26.3081,37.8
pork,1of1,Immortal 1,Flex,1.2363,4.2,21.0097,35.6
CottenPicker,BLDM,Gold 1,Initiator,1.2229,7.4,22.1932,48.0
aceraceae,lll,Diamond 3,Duelist,1.4467,6.2,21.2296,57.6
imtrash,2527,Platinum 3,Initiator,1.1438,6.4,13.9875,51.4
Trop RingPop,777,Silver 1,Duelist,0.9452,4.4,4.1463,12.8
Hittz,8036,Diamond 2,Duelist,1.1755,3.4,22.695,42.2
Nspir3,6173,Immortal 3,Duelist,1.8375,4.0,17.3721,46.8
Ener,000,Diamond 2,Duelist,0.9148,3.0,28.6896,57.0
moms sweet milk,mommy,Platinum 3,Flex,0.837,6.6,24.442,51.0
Rexxy,9648,Silver 3,Initiator,0.9887,7.2,11.8587,46.4
Horizon,8070,Diamond 1,Initiator,1.2204,4.6,28.6143,23.0
Shifty,8364,Diamond 3,Flex,1.2,5.0,40.0,21.0
Zay,6961,Platinum 3,Flex,0.9269,7.0,7.5562,34.2
Viethal,CSGO,Platinum 1,Flex,0.8936,3.8,8.7838,9.6
snow,00009,Immortal 1,Duelist,1.2031,5.6,27.0729,43.8
Yantornado,NA1,Immortal 1,Sentinel,0.9615,7.4,15.8825,21.2
Zempi,916,Diamond 1,Duelist,1.212,3.0,16.2874,38.4
moonbird holder,ETH,Diamond 3,Flex,1.838,6.4,24.5359,54.0
BeaverAbuser83,Abuse,Diamond 1,Initiator,0.8433,7.0,15.322,52.4
star cant aim,sad,Platinum 2,Flex,0.9297,3.0,21.2473,45.8
MEGACAT144726827,luv,Diamond 3,Sentinel,1.9606,6.6,54.5795,37.8
Kinger,4247,Diamond 3,Controller,1.0423,8.0,22.9397,58.2
ElΡrofesor,heist,Silver 3,Controller,0.7524,9.6,17.2329,76.8
Missi,1124,Diamond 3,Sentinel,1.1212,3.8,11.3867,38.4
Bacon,3437,Diamond 1,Flex,1.0554,6.8,18.3934,43.6
Aspekt,FTP,Immortal 1,Sentinel,1.0329,3.6,18.2667,33.0
david,117,Immortal 1,Flex,1.4405,2.8,21.2952,34.8
Gio,Chef,Diamond 3,Flex,1.3817,6.8,12.7837,47.8
McWiGGLeZz,2914,Diamond 3,Duelist,1.493,4.0,10.5443,62.0
Trapped,8225,Diamond 2,Flex,1.0711,6.8,18.0813,46.4
gawkie,1216,Immortal 3,Initiator,1.5213,2.6,9.4614,23.6
Tofu,9776,Gold 2,Flex,0.823,6.8,13.3909,46.6
Marry4Greencard,1337,Silver 3,Flex,0.6864,5.6,7.1777,35.0
OwOmen,5555,Platinum 1,Controller,0.716,6.0,10.1099,20.2
Ajax,NAC,Immortal 1,Flex,1.2169,5.6,30.7244,39.2
nannypanties,1312,Diamond 1,Sentinel,0.8653,2.4,14.3071,32.0
AlvesPICAO,BC1,Diamond 2,Flex,0.6239,7.4,20.4885,39.6
TheLegend27,CLIT,Immortal 1,Initiator,1.17,5.4,29.2395,48.8
frtosa,1212,Diamond 2,Flex,1.3837,6.0,17.3825,53.8
capital,nutz,Diamond 3,Flex,0.8531,5.0,17.804,51.6
Kell,1111,Immortal 1,Initiator,1.1374,5.2,12.3695,25.2
Willis,8491,Diamond 2,Duelist,1.34,4.8,24.0638,41.6
oldmaneyes,3595,Silver 3,Flex,0.9151,4.6,5.7895,6.8
tsuka,mjane,Immortal 1,Flex,NaN,NaN,NaN,NaN
10902,0001,Diamond 3,Duelist,1.144,3.6,27.7325,43.0
tJacks,6969,Diamond 3,Initiator,0.9166,5.6,21.9274,40.6
Blue21,night,Diamond 3,Duelist,0.8869,2.8,15.6431,31.4
Peach,JUICE,Diamond 3,Flex,1.3884,5.2,7.7229,35.2
REDBULLCLUTCH,1129,Diamond 3,Initiator,1.2159,5.6,30.7913,44.4
Eric,Happy,Immortal 1,Initiator,1.1736,4.8,11.461,38.4
OnionBean,NA1,Immortal 2,Flex,1.25,4.0,18.5185,16.0
Reyna,7282,Diamond 2,Initiator,1.2331,5.6,23.402,42.6
vorxy,3124,Gold 2,Duelist,0.9461,4.6,21.8387,33.6
Tyfortune,006,Diamond 1,Flex,1.2096,7.2,6.092,23.4
fat crack addict,meth,Diamond 3,Initiator,0.7564,5.0,30.976,27.8
DonCheadle,3767,Diamond 3,Initiator,1.0765,3.4,24.7731,38.0
360Gamingz,PLOOP,Diamond 1,Flex,1.0013,8.4,8.5954,29.4
Souljagoku,SSJ,Immortal 1,Flex,1.0558,6.6,21.4941,64.8
Hibobyo,NA1,Gold 2,Flex,1.2033,3.2,12.6974,22.0
bread,sub2,Platinum 3,Initiator,1.0212,6.6,20.888,54.0
acr,meow,Immortal 1,Flex,1.2557,8.6,14.859,75.4
noe,pain,Diamond 1,Duelist,1.0535,5.0,19.3998,34.0
AxS,0999,Diamond 1,Controller,1.1889,3.2,23.4308,44.2
drosedrosedrose,GOAT,Platinum 3,Flex,0.8723,4.6,11.788,31.2
REI,1212,Diamond 1,Duelist,0.8617,3.8,15.3138,53.4
new car smell,1000,Gold 3,Initiator,1.03,5.0,13.2979,30.8
izone forever,ot12,Platinum 2,Duelist,1.0586,3.2,34.6993,32.8
Ghunho,0823,Diamond 2,Flex,1.3736,3.2,12.2204,25.8
Akeno Himejima,悪魔の妻,Diamond 3,Duelist,1.4104,2.8,27.14,48.4
ScruffiTrev,6544,Immortal 3,Sentinel,1.0533,4.0,26.7399,39.4
jayD,dad,Immortal 2,Flex,1.0962,5.2,0.0,0.0
Diafano,VZL,Diamond 2,Sentinel,1.2446,3.2,18.611,33.4
war,9590,Diamond 2,Duelist,1.1426,4.0,12.8872,26.6
toasty,000,Diamond 3,Duelist,1.0881,5.0,20.2845,51.2
Kaneki,2875,Platinum 1,Duelist,1.0812,3.2,34.7887,39.8
Shinobu Kocho,6964,Diamond 1,Sentinel,2.1278,4.4,35.539,33.0
Troll Wrld,999,Diamond 1,Flex,1.4554,9.6,4.6512,4.4
Top,NA123,Diamond 1,Sentinel,1.0494,3.2,14.1733,30.8
Weakly,2539,Diamond 2,Flex,0.8203,3.0,13.049,26.2
bacon,bbs,Diamond 3,Flex,1.9059,5.2,13.6453,27.6
egirl seeker,5251,Platinum 3,Duelist,1.4696,2.6,39.0737,24.4
BlueKazoooo,4223,Platinum 2,Flex,0.8398,4.0,27.8787,39.4
Jung,0000,Platinum 3,Duelist,0.869,4.6,20.4941,47.0
LankiBoii,1113,Platinum 1,Flex,1.3482,3.6,16.3048,36.0
NB Parlay,MONEY,Diamond 2,Initiator,1.7116,3.8,13.1818,7.0
Matarha,5802,Diamond 3,Flex,0.7607,9.2,16.8112,57.0
PLish,fish,Diamond 3,Controller,1.1849,7.0,13.207,29.4
Mizzy,Miz,Diamond 2,Duelist,1.8067,1.4,14.3112,16.4
Mercenary,8297,Diamond 3,Duelist,1.2538,3.0,19.7583,41.6
cornman,0000,Silver 2,Duelist,0.8276,2.4,10.4054,16.6
GhettoBootyGary,NA1,Platinum 3,Controller,0.9615,3.8,26.4832,24.8
Kaptain Kizzy,69420,Silver 3,Flex,0.6938,5.8,7.9713,38.8
v11,0101,Diamond 2,Sentinel,0.8264,2.6,12.0809,27.6
seasons,7600,Silver 3,Duelist,1.1536,3.2,18.4392,28.8
VILLAIN,1971,Diamond 3,Duelist,1.0528,4.0,24.001,35.0
clouds,1975,Platinum 1,Sentinel,0.774,7.2,9.1064,27.8
maffew,444,Gold 1,Flex,1.5217,7.2,13.8828,31.2
ItzChrisB,LeBot,Silver 3,Sentinel,0.9134,6.0,13.8921,29.6
hue,4450,Silver 1,Sentinel,1.056,6.8,7.0506,44.4
Sktchi,lolz,Diamond 2,Flex,1.4358,4.25,22.1631,49.25
Tuckobell,01100,Diamond 3,Sentinel,1.0411,5.0,15.3007,35.6
aokGrey,eiko,Silver 1,Sentinel,1.3387,4.2,11.4231,16.2
AVNG Knowuh,Noah,Diamond 3,Flex,1.1601,6.2,8.8447,21.2
DattDaddy,2inch,Immortal 1,Initiator,1.5724,6.4,16.0,20.8
xMudkiipz,NA1,Diamond 1,Initiator,1.1274,6.6,17.4186,25.2
FrnkEclimbs69,NA11,Immortal 1,Duelist,1.0127,4.8,13.8428,38.4
Toxic,idfc,Immortal 1,Flex,0.8035,6.8,12.6031,54.0
Aidzy,6748,Immortal 1,Flex,1.2095,5.0,14.3077,32.8
dv preme,ski,Diamond 2,Sentinel,0.839,2.6,36.9312,42.6
Nivek,010,Diamond 2,Flex,1.3267,6.8,20.8307,35.4
Peanut,TOR,Diamond 1,Flex,0.8265,6.2,10.5487,35.2
BeanBoozZ,5296,Platinum 2,Duelist,1.0878,5.4,27.8097,39.2
yamotha,gao,Diamond 1,Flex,1.0587,6.0,27.5834,36.4
stealth,4592,Diamond 1,Sentinel,1.1032,6.8,19.252,59.4
Ash,5335,Diamond 1,Controller,0.8711,9.6,16.6457,47.0
demon king asta,meow,Immortal 1,Duelist,1.165,5.4,28.1077,49.0
Her Jett,2236,Diamond 3,Flex,NaN,NaN,NaN,NaN
Sova,8146,Gold 3,Initiator,0.9357,5.2,23.4485,34.4
Lucrous,2806,Bronze 2,Flex,0.8089,4.2,4.4896,18.2
SIN,zom,Diamond 3,Sentinel,1.3125,2.8,24.4128,44.8
Gojo,1492,Gold 1,Sentinel,0.5286,4.8,11.8829,33.6
nightwing,dang,Diamond 1,Flex,0.8928,5.2,26.1529,56.4
Pludo,NAE,Platinum 3,Controller,1.0808,5.8,17.6719,47.2
wheatly,POG,Platinum 2,Initiator,0.9646,3.6,2.4,11.6
NAUTIKS,9545,Diamond 3,Sentinel,1.0144,1.2,31.1668,25.2
flawlessmoe,moko,Diamond 2,Flex,1.2728,7.2,24.3185,38.0
scared of love,123,Diamond 2,Duelist,1.3266,2.2,35.7757,37.6
dizzolve,bruh,Diamond 3,Duelist,0.9151,2.8,8.3333,20.4
Alba,K24,Diamond 1,Duelist,1.9095,4.0,22.2436,48.6
noe,pain,Diamond 1,Duelist,0.9404,5.2,14.7691,36.0
its,mendy,Diamond 3,Duelist,0.9531,3.4,17.8368,33.2
elo bandit,rob,Diamond 3,Duelist,1.2434,5.6,19.8629,58.4
v11,0101,Diamond 2,Duelist,0.9135,2.8,16.8266,33.6
vital,007,Diamond 3,Duelist,1.1514,3.8,4.7059,4.4
intxllectual,ravi,Immortal 1,Flex,1.1745,8.4,18.0475,57.8
KLQ,2266,Platinum 3,Controller,1.2103,7.6,20.253,45.8
Rain,5197,Platinum 3,Flex,0.6106,4.2,7.8879,18.0
Xeon,XEONN,Diamond 2,Controller,1.095,8.6,18.0096,43.8
spud,love,Platinum 2,Initiator,0.9706,3.4,18.5742,63.0
Joseph,Amara,Immortal 2,Duelist,1.4213,4.6,22.8624,53.0
nokappa,4441,Diamond 3,Sentinel,0.8908,3.8,17.4409,28.6
DUI,2001,Silver 1,Initiator,0.7412,2.6,21.3316,17.2
Twitch hakqim,LIVE,Immortal 2,Sentinel,1.0039,2.2,21.0055,36.6
sniperdemon127,6562,Diamond 3,Sentinel,1.8351,4.4,17.6959,36.8
k0kkino,0w0,Diamond 1,Flex,0.6465,6.6,9.7746,24.6
omgStupidmuffin,NA1,Diamond 2,Duelist,0.8026,4.4,14.0571,35.6
gangnamstyle6709,psy,Immortal 1,Flex,0.7002,4.8,8.9591,26.4
Germa,9999,Diamond 2,Controller,0.8962,4.8,20.663,50.8
Do you want me,NA01,Platinum 1,Flex,1.1594,3.8,7.8814,18.8
Kiyoshi,4551,Diamond 2,Sentinel,1.0883,2.8,16.4373,29.4
King,Gyro,Diamond 1,Flex,0.7524,4.4,16.7529,44.4
CF Jay Kay,Gamer,Diamond 3,Duelist,0.7556,3.0,10.0436,32.0
Driz,9139,Immortal 1,Flex,1.01,6.0,10.613,35.8
bliss,flowr,Platinum 3,Duelist,1.1731,3.6,24.6589,35.8
Truth,3801,Immortal 1,Flex,1.1482,4.6,14.5422,37.0
unfunny tiktoker,egirl,Platinum 3,Duelist,1.8819,3.0,29.0494,35.6
Sonaldo,010,Silver 3,Initiator,1.3562,4.6,14.8222,21.8
Antidote,8888,Immortal 1,Flex,1.2734,5.0,10.1211,15.6
Zuteku,1739,Immortal 1,Initiator,0.9665,4.8,23.3514,30.4
firepython,5046,Diamond 1,Controller,0.9709,7.2,16.46,46.8
최고의 수탉,0069,Immortal 1,Sentinel,1.6511,3.6,18.5934,36.2
v11,0101,Diamond 2,Duelist,1.3624,3.2,13.2711,29.8
mylzinthecut,4444,Platinum 3,Flex,1.2502,5.4,26.1335,59.0
RobMelancholyTv,666,Diamond 3,Duelist,1.4576,4.6,11.7829,26.6
jacksoñ,FSU,Diamond 3,Flex,1.0688,3.0,26.9004,34.6
Shapoor,21422,Platinum 3,Duelist,0.759,2.6,11.477,21.0
Saucy Chrish,saucy,Gold 1,Duelist,1.5858,5.2,25.1948,45.4
anya,rin,Diamond 1,Controller,0.8889,3.6,20.3525,31.2
Norriś,NA1,Diamond 1,Duelist,0.9605,8.2,15.738,41.4
DpG,Diff,Immortal 2,Duelist,1.1018,3.8,29.1955,25.0
Syn Decipter,NAW,Immortal 1,Duelist,2.2208,4.6,18.5543,24.2
ILoveDilfs,1746,Diamond 2,Flex,0.9983,5.0,30.1213,56.8
hiraya,anya,Silver 2,Sentinel,0.7626,6.2,35.5593,22.8
Goten,1204,Diamond 1,Duelist,1.3196,3.6667,19.3406,42.0
derek,ily,Diamond 2,Duelist,0.8153,4.4,21.7371,30.0
Trimz,0000,Diamond 3,Flex,0.753,3.8,6.2987,24.4
Soupy39,7662,Diamond 2,Flex,3.335,3.2,16.8867,37.0
Mooshi,bad,Platinum 2,Flex,0.9289,8.4,4.792,20.4
Kenpachi,Pooh,Diamond 2,Sentinel,2.0717,4.0,21.7848,29.2
RobustBeef,8879,Diamond 1,Controller,0.9617,5.4,12.4247,29.8
SaltyBagels,3230,Gold 3,Controller,0.636,3.2,18.1823,58.0
Frieza,1023,Diamond 1,Sentinel,1.1518,3.2,17.4837,28.6
Oh man,litto,Immortal 1,Initiator,0.9782,5.4,22.4067,29.6
2082,NA1,Immortal 2,Duelist,1.1083,4.2,11.4299,65.2
dog,wutda,Diamond 2,Flex,1.1247,5.8,26.3301,54.2
PUSHIN P,G59,Platinum 1,Flex,1.1428,3.2,28.9676,56.6
ayydra,sped,Diamond 3,Controller,0.8721,5.2,20.5927,57.8
heartbreak buff,0072,Diamond 3,Flex,0.8683,2.8,30.4077,30.0
Shollnick,NA1,Diamond 1,Initiator,1.039,2.6,27.2195,0.0
Coryba,69420,Gold 3,Duelist,0.9093,3.6,24.2294,22.6
Hilaw,beKOS,Diamond 1,Flex,0.8819,5.0,7.4799,34.2
uffda,DAHN,Immortal 1,Sentinel,1.5986,1.8,29.049,25.4
NJCU suerte,0919,Immortal 2,Controller,1.0242,6.6,21.7505,49.0
Cruce,f3f3,Immortal 1,Duelist,1.0147,2.0,39.6057,25.6
jiminycricket498,amen,Immortal 2,Controller,1.6806,5.8,37.1167,63.6
UL Pyro,thic,Radiant,Flex,1.2019,3.4,11.4835,28.4
Shoka,5993,Diamond 1,Controller,0.9609,5.2,3.4398,20.2
Stearu,moc,Immortal 3,Controller,1.1745,5.75,34.0306,42.75
Pinktape,6969,Platinum 2,Duelist,0.9536,3.8,17.3188,39.6
DanPizza,bored,Bronze 3,Flex,0.1767,2.0,3.5714,9.8
Ice,NERD,Diamond 2,Sentinel,0.9636,3.6,10.8492,28.2
AJ DaGoober,rfgdf,Diamond 3,Initiator,0.9391,6.8,21.6204,55.2
ilovesnowflakes,3600,Diamond 1,Duelist,1.4571,3.0,20.8519,24.3333
msty,222,Platinum 3,Duelist,0.9586,2.8,26.4127,39.8
BabyWulz,iwnl,Diamond 1,Duelist,1.0422,4.6,24.8345,36.6
trev,0220,Diamond 1,Sentinel,1.4486,2.8,31.1043,31.8
Maison,daddy,Immortal 2,Flex,1.2131,3.0,25.2518,46.0
성진우,8551,Diamond 1,Flex,1.5373,4.4,3.871,10.6
zbabess,babe,Gold 1,Sentinel,0.5623,8.2,6.3672,19.2
mike,pco,Platinum 2,Duelist,0.9524,3.0,20.4488,23.2
mizclick,6969,Gold 1,Flex,0.6462,5.0,9.3048,22.0
Kwoqqa,6969,Platinum 1,Flex,1.1753,3.2,23.0101,38.6
jselvo,2003,Diamond 2,Flex,1.355,3.0,30.9997,55.0
kazumo,100x,Immortal 3,Flex,0.9015,1.0,12.1465,20.2
Mob,01000,Platinum 3,Flex,1.2902,3.4,26.5199,37.4
Social Reject,idc,Diamond 2,Flex,1.0499,3.4,11.4815,10.2
Tatsumi,Sword,Diamond 1,Duelist,1.2546,5.0,11.0084,15.6
Evade,9999,Bronze 1,Initiator,1.0408,3.0,11.9792,5.6
Spicy Nuggets,5363,Diamond 3,Initiator,0.9456,6.2,16.1095,35.0
JackFromSears,6969,Immortal 1,Flex,1.0235,3.8,31.0462,39.8
dr poopsock ,420 ,Platinum 2,Flex,1.0019,5.2,15.2567,51.0
MisterTimbs,7642,Platinum 3,Duelist,0.8749,2.2,20.7054,52.0
not connor,9188,Diamond 2,Duelist,1.0576,3.6,18.3326,37.4
lucky,3663,Diamond 3,Initiator,1.1528,8.8,25.4853,60.0
JimmyJohns,farts,Gold 1,Duelist,0.5831,2.2,5.5814,5.6
Schmutt,9306,Diamond 1,Flex,1.0457,7.8,18.7098,51.0
Zero Deaths,NA1,Diamond 1,Controller,1.1413,3.0,14.269,35.0
AbeBoii,1514,Diamond 2,Duelist,1.0598,2.8,18.9999,30.2
ODO NoOne,2703,Diamond 2,Duelist,1.0287,5.0,15.3907,36.6
ChicagoJayZ,Rip,Diamond 1,Duelist,1.3181,4.0,34.915,30.2
ASTRO,3747,Diamond 2,Flex,0.9759,6.0,9.0138,24.6
tommys,bimbo,Diamond 2,Duelist,1.0042,3.8,21.544,54.6
Yuno,3018,Gold 3,Initiator,0.9404,3.8,20.9896,32.8
King,027,Immortal 3,Initiator,1.4433,3.2,4.7059,6.8
Crawlerson,9348,Diamond 1,Duelist,1.375,3.6,14.0484,10.8
Jaquavius DaQuan,1111,Platinum 1,Flex,1.065,2.8,9.5475,19.6
uchuu,boobs,Diamond 3,Duelist,1.0599,3.0,17.5081,54.2
opozetion,1of1,Gold 3,Duelist,0.986,4.2,22.8197,30.8
Crown,2568,Immortal 2,Flex,1.6355,4.0,4.0,4.6
Voidシ,Matt,Silver 1,Initiator,0.913,4.8,0.0,0.0
Vendetta,6855,Gold 3,Duelist,1.7951,3.4,15.5981,46.2
johndaband,49ers,Silver 3,Duelist,3.3988,5.0,11.5476,20.0
MSB Matt,NA1,Diamond 1,Initiator,0.999,7.4,25.2582,50.0
Snotling,777,Diamond 1,Flex,1.1429,2.6667,7.8431,8.6667
TwiistedSiren,1738,Silver 2,Flex,1.2532,4.8,0.0,0.0
Outbreak,12121,Diamond 2,Controller,0.9582,6.4,16.7282,58.2
Woozy,1390,Diamond 1,Flex,1.3957,3.8,29.4675,32.0
Sleep,fishy,Platinum 1,Duelist,2.5362,2.8,7.4747,11.0
Ahlex,9103,Platinum 3,Duelist,1.1124,6.4,11.5077,56.4
UnderwearDuck,9270,Platinum 2,Duelist,2.926,4.8,11.4052,23.0
STAR killy,meep,Diamond 3,Initiator,0.8356,5.8,24.4241,43.4
Tragic 복수,8721,Immortal 1,Flex,1.0556,3.0,29.2683,37.0
Kiyoji,2922,Diamond 3,Flex,1.2578,4.6,23.1887,46.2
abe,4143,Diamond 2,Flex,1.5138,4.0,19.5735,33.4
Cloaker,6969,Immortal 1,Sentinel,1.5242,4.6,15.2826,35.8
TGRD pord,tts,Diamond 3,Duelist,0.9409,1.8,21.0712,36.6
nioxist,OTF,Platinum 2,Duelist,0.6855,3.4,25.8689,46.0
fates,002,Diamond 3,Controller,1.1306,6.2,23.3228,57.2
vampirecat27,pvp,Diamond 3,Controller,1.3069,1.2,5.7143,1.4
Jin,0810,Diamond 1,Flex,1.5791,4.4,15.0329,37.2
lee,soon,Diamond 1,Controller,0.7972,7.2,22.3979,46.2
UY Scuti,52353,Diamond 2,Duelist,1.1264,2.0,21.527,39.6
ANDREW TATE III,3644,Diamond 1,Flex,1.9604,1.8,16.4211,19.8
iClickButtons,6595,Diamond 2,Flex,0.6599,4.6,25.1026,38.0
SorreT,GOD,Diamond 2,Sentinel,1.0112,2.6,15.2944,24.6
