User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
Croustibat,0612,Bronze 3,Duelist,0.9224,6.8,4.4627,9.8
yoona,kiet,Platinum 1,Sentinel,1.0484,7.0,23.0284,30.8
NOC Kyzer,0001,Immortal 2,Flex,1.2054,8.0,11.1111,39.5
solar1,5555,Platinum 2,Flex,1.9263,4.0,21.6122,28.6
Ice Commander,NA1,Platinum 2,Duelist,1.0392,6.0,10.7778,27.2
stepbro nuka,yuki,Diamond 2,Duelist,1.0117,4.2,19.5719,24.4
MeLikeDudes,6516,Platinum 1,Duelist,1.2037,5.4,15.139,56.2
RussellSpeeder,NA1,Gold 2,Initiator,0.8508,6.4,17.202,26.8
AverageRyan,Asian,Platinum 1,Initiator,1.017,4.0,15.1906,39.4
Quantum,7386,Silver 3,Initiator,0.6705,8.8,15.2226,61.6
KostikHead,PLUTO,Platinum 2,Controller,1.5242,2.6,13.6184,46.0
ハック Hack,7357,Platinum 1,Sentinel,1.3327,4.6,17.8333,24.8
nurqio,1111,Gold 1,Duelist,1.0159,5.0,28.0538,40.6
OT Rex,6969,Gold 2,Flex,1.4206,3.0,19.3464,63.0
xTrippiex,NA1,Diamond 1,Flex,1.5879,2.6,12.8904,15.4
Fuhcyte,2321,Platinum 1,Flex,1.4041,3.6,26.4705,34.2
Ulquiorra,C3r0,Bronze 1,Flex,1.0123,6.6,0.0,5.0
MrKim007,4046,Gold 3,Duelist,1.3714,4.8,22.9482,23.2
Cylox,187,Platinum 2,Flex,0.8,5.0,29.4118,38.0
Vordred,Washd,Gold 3,Sentinel,1.1917,2.8,13.696,34.8
daytuh,bunky,Platinum 1,Initiator,1.1185,5.0,12.469,24.0
Flick Flair,woo,Gold 3,Flex,0.7774,3.8,11.9964,37.8
Charizoh,5465,Platinum 2,Initiator,0.9132,5.2,4.7754,28.6
Rungprr,1242,Gold 2,Flex,1.1739,5.8,22.1372,55.0
rhexqt,E11,Gold 1,Duelist,1.5971,2.6,32.9423,31.6
Megumi Fushiguro,nori,Diamond 1,Controller,1.0694,6.0,17.3963,52.6
Jad935,NA1,Platinum 3,Flex,1.6,4.0,15.5529,28.5
Neph,2121,Gold 1,Flex,1.4978,3.8,4.4,10.8
Man,8147,Gold 3,Controller,0.9874,9.2,21.9232,67.0
Derozan,cmptn,Diamond 2,Initiator,1.5144,4.4,30.5457,42.8
Ajatta,807,Platinum 1,Duelist,0.7063,3.2,24.6921,26.6
EightZ,INC,Silver 3,Flex,0.5,1.0,0.0,0.0
nimbus,222,Gold 3,Controller,1.2242,6.4,15.7858,50.6
muhrayx,0534,Platinum 1,Duelist,1.1533,4.0,35.539,32.4
Jcyg,6359,Silver 2,Sentinel,0.6498,4.8,14.8567,23.2
KoiDish,Hello,Silver 1,Flex,0.6266,3.0,13.7015,31.2
Jayyy,7445,Gold 2,Sentinel,1.0962,5.0,22.1667,41.8
Pablo,6806,Gold 3,Initiator,1.0486,5.2,18.4946,43.4
heyGrandma,7485,Platinum 1,Flex,1.0568,7.4,10.6915,52.0
xyz,RNP0,Platinum 1,Duelist,0.8075,4.6,21.5872,33.4
EliteGod,6969,Gold 2,Duelist,1.8367,3.4,17.1457,39.8
LilBuddy888,NA1,Platinum 3,Flex,0.9631,4.2,19.7978,38.6
SiberianPandas,5363,Platinum 2,Controller,0.5913,8.0,18.1481,54.6667
tommy,jay,Platinum 2,Duelist,1.0004,5.2,17.5254,28.2
ColeTrickle,NA1,Gold 3,Initiator,0.8665,6.6,12.5967,56.2
ghoul,182,Silver 2,Initiator,0.7765,6.0,8.4888,29.2
river,naocl,Gold 1,Duelist,0.8851,5.0,22.4701,50.2
TheJulesCarry,999,Platinum 1,Duelist,1.072,5.4,25.3319,37.6
Andrew,5014,Platinum 2,Flex,1.013,3.4,15.5333,23.6
DannyDX,DDX,Bronze 2,Initiator,1.0791,4.4,7.5953,8.6
Evict,0999,Gold 3,Flex,0.9923,5.0,11.6842,25.0
Blinks,chan,Platinum 1,Controller,1.325,8.0,14.2386,52.8
Gio,6969,Platinum 3,Initiator,1.1871,5.8,18.4793,37.2
Smooches2Love,9791,Platinum 3,Controller,1.5038,6.0,21.8606,59.4
DaW0rmz,NA1,Gold 2,Flex,0.3846,4.0,18.75,17.0
Beanie,2173,Platinum 2,Duelist,2.5285,3.2,29.7356,61.4
her kitten,Pog,Silver 2,Duelist,1.5132,5.3333,21.0044,43.3333
katness324,NA1,Gold 3,Flex,0.9109,6.4,24.7448,60.4
Powzy,420,Gold 1,Flex,1.0469,3.8,22.9196,34.6
Dart,Sova,Platinum 1,Flex,1.1569,4.8,28.1704,42.6
Eggtastical,2003,Silver 1,Duelist,0.9272,4.2,20.6047,30.8
OmenIsGod,1109,Gold 1,Flex,1.3796,5.0,16.6339,48.0
HappySBear,Bear,Platinum 1,Initiator,1.6008,5.0,20.906,38.2
yokai,G59,Gold 3,Initiator,1.1202,6.0,14.6585,41.4
piero,RAT,Radiant,Controller,1.6031,3.2,21.3246,35.0
TwystedTwig,2222,Platinum 1,Controller,0.7393,4.8,12.53,48.0
Ameri,Art,Gold 1,Duelist,1.2246,3.4,14.9295,41.6
Laging Matigas,1995,Gold 3,Duelist,0.6614,5.2,10.3131,18.4
Uno,Reiko,Gold 1,Flex,0.6429,2.0,15.625,27.0
Kherbzz,7282,Gold 3,Flex,0.8782,4.8,14.8355,32.6
unthankful,999,Gold 2,Initiator,0.8378,9.8,23.6566,52.8
Maggah,1838,Platinum 3,Flex,0.925,7.0,11.6667,35.0
StuckSinceBeta,Beta,Diamond 2,Flex,1.4782,5.0,32.0853,39.6
Engineer12b93,6494,Gold 1,Flex,0.5493,2.8,4.7619,6.4
TIKTOK MONKEY,ASKME,Platinum 3,Duelist,0.8928,3.8,20.9596,41.2
Slingshot,NA11,Silver 1,Flex,0.9689,7.0,1.9672,8.2
TiltedKilt,1996,Silver 1,Flex,1.3579,2.4,19.7944,28.6
DOOMS,9060,Platinum 2,Duelist,2.0596,2.2,21.613,21.8
hate,3978,Gold 1,Sentinel,0.7042,4.0,22.5514,50.5
ScooBeam,C1ndy,Platinum 2,Duelist,1.3404,2.4,26.8012,33.6
Ashley,0123,Silver 3,Flex,1.5386,8.2,0.0,0.0
amygdala,drain,Gold 3,Duelist,0.9568,7.0,8.337,23.0
simpLe,idc,Immortal 1,Flex,0.6797,3.2,8.8612,13.4
blu,6869,Platinum 1,Flex,0.9375,4.0,36.3636,36.0
niel,8102,Platinum 1,Flex,1.4286,3.0,20.0,53.0
Kota,moka,Platinum 1,Initiator,1.3573,7.2,16.7388,59.2
WholeyyCrap,5744,Platinum 1,Flex,1.0247,2.3333,24.2088,40.6667
jsn hang,hang,Gold 3,Flex,1.2032,5.8,7.893,21.2
Kakashi,4463,Gold 3,Flex,1.4555,6.0,23.5712,46.8
Lane,0007,Gold 1,Flex,1.0909,9.25,11.9049,46.0
SnowMan TokiMiku,Snowy,Gold 3,Initiator,1.1041,6.2,14.2719,61.8
WraphouZz,1918,Platinum 1,Flex,NaN,NaN,NaN,NaN
Zackus12,7384,Gold 1,Flex,1.3153,2.2,15.3813,43.0
MommyMilkers,juicy,Gold 1,Controller,0.6836,5.2,10.7953,27.0
GoofyGoobr Scoob,horny,Gold 2,Duelist,1.2282,4.8,18.0317,28.0
mimimilkers,0777,Silver 3,Flex,0.8606,4.0,9.0909,25.5
mexi,5906,Gold 1,Flex,NaN,NaN,NaN,NaN
Imperialism,NA1,Gold 3,Duelist,1.4332,4.4,16.449,42.2
hamari,1234,Diamond 1,Flex,1.4423,3.0,8.7179,15.6667
DarkGuardians101,8573,Silver 1,Initiator,0.9952,7.2,13.7947,35.2
Neit,9154,Diamond 2,Flex,1.1154,4.0,0.0,0.0
TonySnow,305,Platinum 2,Flex,1.6667,2.0,19.4444,41.0
Lungs,2002,Gold 1,Initiator,1.1588,8.4,15.81,43.0
Brolaf,EddyP,Gold 2,Flex,0.8771,4.2,14.7995,31.0
peanut,whale,Gold 1,Controller,0.665,4.8,10.288,37.8
JAClemdog,Main,Gold 2,Flex,1.0828,5.4,13.3918,27.0
NDakotaDweller,000,Gold 1,Flex,0.9906,8.0,14.73,40.8
DodgeIfBreezePls,4135,Gold 2,Flex,NaN,NaN,NaN,NaN
mayzer,5082,Gold 1,Duelist,1.8052,6.0,18.0731,41.4
JayG,223,Gold 2,Flex,0.8149,5.4,16.0703,32.0
Her Spaghetti,ara,Gold 2,Duelist,1.2472,3.0,28.682,30.2
Saisho,777,Bronze 3,Duelist,0.8036,5.0,4.5758,13.4
Artificial,NA2,Platinum 3,Controller,1.0027,7.2,14.9672,56.4
DylanDuck,4014,Platinum 1,Sentinel,1.2869,4.0,23.7164,25.8
seatoast,NA1,Platinum 3,Initiator,0.7916,7.2,15.3409,58.4
IHaveTheDanks,420,Platinum 3,Duelist,1.2703,4.8,20.0089,42.6
Pry,Lmao,Platinum 3,Controller,1.0758,3.8,16.5528,45.4
ntr,0112,Bronze 3,Duelist,0.7897,5.6,9.5965,19.2
Mbro,12314,Platinum 1,Sentinel,0.9873,4.6,19.8039,44.2
Barkus,1234,Platinum 2,Flex,1.1,2.3333,23.4637,44.0
Bootrause,1750,Gold 2,Flex,0.5833,1.0,20.8333,15.0
SolarAJC,ilios,Platinum 1,Sentinel,0.9925,4.6,12.5046,42.4
Past Time 101,NA1,Gold 3,Flex,1.0536,10.0,0.0,0.0
phoebs,TXT,Bronze 1,Flex,1.1364,1.0,0.0,0.0
beluga,TOXIC,Silver 3,Flex,1.6,3.0,0.0,0.0
DegreeeZ,Temp,Gold 2,Flex,0.8162,5.6,9.5495,31.4
DJBrockman,NA1,Gold 3,Controller,1.171,10.2,7.8854,65.4
Tito,3324,Gold 2,Flex,1.0071,7.4,20.3218,65.8
Akira Fudo,clu,Platinum 1,Flex,1.4183,4.0,22.4773,35.0
RSNoCap,8985,Platinum 1,Flex,1.0667,8.0,17.1875,71.0
Vexzia,1Tap,Gold 1,Initiator,0.8086,4.8,16.6013,58.2
ChikanJoi,PAPI,Gold 2,Duelist,1.3658,3.4,16.3077,42.8
sly,cane,Gold 3,Flex,0.6923,1.5,9.2593,4.0
zenros,2055,Platinum 1,Flex,0.9941,5.8,15.5064,44.0
calalolo,squid,Gold 3,Sentinel,0.9349,4.2,15.3681,74.2
Kilroy The Great,NA1,Gold 2,Controller,2.2191,3.0,19.2421,22.8
Sonny,SEN,Gold 3,Duelist,0.7697,1.4,40.8604,40.4
kidkisser95,KIDS,Silver 3,Flex,1.3316,4.3333,26.4966,40.3333
sw00sha,5505,Gold 3,Duelist,1.0637,3.8,22.0417,50.0
Ataks,4262,Platinum 3,Duelist,1.4079,5.6,24.0652,54.2
Anachronism,1990,Gold 2,Flex,1.5,1.0,6.6667,9.0
minsu,soju,Platinum 2,Duelist,0.9902,4.0,7.6827,20.8
Joy Boy,6666,Platinum 2,Flex,NaN,NaN,NaN,NaN
hubi,1000,Gold 3,Flex,0.8202,6.4,18.7566,47.0
yotay,8884,Gold 3,Controller,1.042,8.4,22.2441,55.4
CHlCHlS,Na1,Gold 3,Duelist,0.7888,3.6,17.4094,28.6
PP Flicker,balls,Platinum 1,Initiator,0.9234,4.8,13.1954,24.0
RAZ シ,theqt,Gold 3,Sentinel,1.0646,3.4,13.9049,26.4
drahyrt,1074,Platinum 2,Duelist,0.7191,6.0,11.8663,41.6
ham,NA2,Platinum 2,Initiator,1.0708,5.8,16.3918,49.2
Níghts,NA1,Gold 1,Flex,1.175,6.0,11.135,34.4
DakotaDB,NA1,Platinum 1,Flex,0.8125,4.0,14.5455,40.0
Elite,0003,Gold 2,Duelist,0.7511,3.8,22.2125,28.8
PattyyJ,NA1,Gold 3,Controller,1.3243,4.2,23.345,40.2
Duracell,999,Gold 1,Flex,0.6471,3.0,9.8039,44.0
CluelessGrace,9441,Gold 3,Flex,0.9759,5.0,17.9291,49.5
MooseG,7777,Platinum 3,Initiator,1.9058,6.8,24.1427,61.6
Alberto,1234,Platinum 2,Duelist,1.0839,3.4,9.3604,16.2
Gabey,NA1,Platinum 1,Controller,0.913,3.4,8.0051,27.8
ant,corn,Diamond 3,Duelist,1.3351,3.6,5.0,2.6
月 vanitas,0009,Platinum 3,Duelist,1.5439,2.8,12.939,25.8
aria,8000,Platinum 2,Sentinel,1.0092,4.4,30.9782,46.8
zxnari,1207,Diamond 1,Sentinel,1.3089,3.2,12.729,26.2
Dullphin,NA1,Platinum 1,Sentinel,1.1307,5.2,18.7307,43.4
faint,meow,Platinum 2,Duelist,1.0828,3.6,20.5792,25.2
LauraWithNoL,aura,Gold 3,Flex,0.6437,3.0,20.0077,19.8
KillerSpaghett,1518,Gold 2,Flex,NaN,NaN,NaN,NaN
TwitchBryceGunz,SLR,Platinum 2,Sentinel,0.8804,3.2,20.9277,66.8
Lane,0007,Gold 1,Initiator,0.8272,9.6,11.4985,55.0
Perry,0505,Gold 3,Flex,0.1053,4.0,5.5556,25.0
AvacadoZ,Cado,Gold 2,Duelist,1.4752,5.0,20.6526,42.0
TrayarT,NA1,Diamond 2,Duelist,1.4649,4.4,14.5843,24.2
batchu,9567,Platinum 2,Initiator,1.0775,6.6,18.0411,37.6
delayedat12,1523,Platinum 2,Flex,0.7994,3.2,35.0342,47.0
ＣＯＮＷＡＹ,TWIT,Gold 1,Sentinel,0.9198,5.0,31.7217,39.6
DayV,666,Platinum 2,Flex,1.7191,2.6,19.9524,36.6
Jester,4781,Silver 1,Flex,1.6296,8.5,9.434,15.0
Kali,Nerd,Silver 3,Duelist,1.614,3.0,13.6785,21.6
her justin,Nana,Platinum 1,Flex,0.9529,8.3333,26.1133,58.6667
Xx1TapIntaor69xX,BOBS,Platinum 1,Duelist,1.2643,5.0,23.0163,36.4
Sorry Adc,NA1,Platinum 3,Sentinel,0.685,6.6667,15.185,32.0
beansip,SLIME,Immortal 3,Duelist,1.6267,2.0,27.2772,28.4
Fate,ニャー,Gold 1,Initiator,1.06,4.2,9.2606,19.0
Jurgernaut,NYC,Platinum 2,Flex,1.0421,6.4,17.5138,54.8
yoko,333,Gold 3,Sentinel,0.5619,3.8,23.0485,34.0
Zeek,ily,Gold 3,Duelist,0.9727,4.0,15.5019,20.2
EGO Nick02,sadge,Gold 2,Flex,1.2373,4.8,20.6215,56.8
Chris,100T,Gold 3,Flex,1.2132,3.8,17.9628,31.2
WepA,NA1,Gold 1,Controller,0.9529,5.6,12.7066,43.6
auuauuauuaau,dum,Platinum 1,Duelist,1.1735,3.4,30.2294,28.6
tens,mango,Silver 1,Duelist,0.7639,3.0,4.2512,20.2
aisha,7111,Gold 1,Flex,0.9378,8.2,18.1128,34.8
ChickNugs,washd,Platinum 3,Duelist,0.6421,2.0,9.0,6.4
chipsnodip,6704,Platinum 3,Duelist,1.002,7.0,12.8599,55.6
Luz59,NA1,Bronze 3,Duelist,2.25,1.2,8.6191,22.2
SHAKe,8279,Gold 2,Controller,1.2298,4.0,12.1785,39.6
MEDC,game,Immortal 1,Initiator,1.3955,6.6,17.9212,54.2
TheBestAround200,2855,Silver 3,Flex,0.8667,7.0,20.5128,64.0
gps,GGS,Gold 3,Flex,NaN,NaN,NaN,NaN
FT Life,NOSLP,Platinum 1,Flex,1.0277,3.8,14.1978,13.0
Derez,5569,Gold 3,Duelist,1.2656,3.6,17.1751,42.0
Johnny,BEAN,Platinum 3,Duelist,1.7589,6.8,18.391,40.2
Twitch ImQwik,3527,Gold 3,Duelist,0.9089,3.8,15.0016,24.6
FreePayton2022,2022,Gold 3,Flex,2.1333,0.0,46.4286,55.0
Rui,02098,Gold 3,Flex,0.8668,5.6,26.0793,57.4
natae,7e4,Diamond 2,Flex,1.0675,6.0,9.7513,22.6
ORG Kimbo,8869,Bronze 3,Duelist,1.2134,4.8,7.6887,19.0
TwystedTwig,2222,Platinum 1,Controller,0.7139,5.0,11.5652,47.8
Coach Kaneki,Dre,Gold 3,Flex,1.0155,2.2,10.0434,16.0
Zile,100,Gold 2,Duelist,0.8458,2.2,12.0661,44.0
Akira Fudo,clu,Platinum 1,Flex,1.203,3.0,14.1225,23.6
JakubQc,5287,Platinum 1,Initiator,0.8037,5.6,22.0296,41.8
Sanji,8282,Platinum 2,Sentinel,1.4191,3.0,23.3738,44.4
Tonkas Dad,Nice,Gold 3,Initiator,1.0099,8.0,16.7798,43.0
imag1ne,OCW,Diamond 2,Duelist,0.7102,2.8,10.2927,13.6
DysFunkyFun,NA1,Platinum 2,Initiator,1.3365,5.4,26.2278,47.4
noUlt chains,2211,Platinum 1,Flex,1.1147,4.6,23.5558,58.2
Justin,Stink,Gold 3,Flex,1.3,4.0,19.5652,37.0
WRXTH,999,Platinum 1,Flex,0.75,2.0,16.6667,33.0
Shank,INSYN,Platinum 2,Sentinel,1.1128,7.4,8.7093,25.4
TaZ,1531,Gold 3,Flex,1.0,4.0,20.6349,44.0
reformed mortal,mwah,Silver 3,Duelist,1.581,3.2,18.7704,51.0
s3duction,NA1,Gold 2,Flex,0.9558,5.6,19.8762,28.6
YoungBelo,FRELO,Gold 3,Duelist,1.0011,5.8,15.8901,37.4
hellothere,8099,Platinum 3,Duelist,0.84,3.4,17.0607,33.0
dantrell,7777,Diamond 1,Duelist,0.9287,5.0,15.0858,45.0
ComicSansMS,7926,Gold 3,Controller,0.825,7.8,21.4,56.6
violet,much,Platinum 2,Flex,1.7826,2.8,27.0235,36.6
bear,mommy,Gold 2,Duelist,0.9595,5.4,19.3925,35.2
Wak,0000,Gold 3,Controller,0.8352,8.2,11.9287,57.2
Jad935,NA1,Platinum 3,Flex,1.3556,3.6667,13.2671,32.3333
OkayRat72836022,HORNY,Gold 3,Sentinel,1.3861,2.8,17.15,36.4
Har1,PH1,Gold 2,Duelist,1.0049,3.4,19.4841,42.0
rcoffeeTV,poopy,Bronze 2,Flex,NaN,NaN,NaN,NaN
nat,exe,Gold 3,Duelist,1.423,4.0,17.8912,27.4
chiken nuggies,yaya,Gold 3,Flex,1.0884,3.4,24.8054,41.6
romo,GOAT,Gold 3,Sentinel,1.3482,2.6,20.6729,32.2
danmacman3,7288,Gold 2,Flex,1.3333,3.0,12.069,22.0
vedushkii,4803,Platinum 3,Flex,1.375,3.0,38.6364,62.0
Paralysis,Whiff,Platinum 3,Duelist,2.1056,3.8,14.7464,26.6
PingPong,Bread,Gold 3,Initiator,1.2996,2.6,10.5526,15.2
gmoney,geeky,Gold 1,Duelist,1.8038,4.4,12.0972,37.8
EGO Nick02,sadge,Gold 2,Flex,1.0,5.0,20.4082,63.0
dirt,bbno,Diamond 1,Duelist,1.2064,5.2,19.8759,52.8
BrandonIsGay,3899,Platinum 3,Duelist,1.7539,3.6,27.5655,35.6
Tan is cool,NA1,Gold 3,Flex,1.2336,3.6,24.2175,37.8
No Brain Cells,12345,Platinum 1,Duelist,0.9899,2.8,7.0832,21.4
C Banzz,2966,Gold 2,Duelist,1.4404,4.0,29.7858,44.6
pugboy 彡,KEKW,Diamond 1,Controller,1.0275,5.4,8.414,11.2
Ayanokoji,4662,Platinum 1,Controller,0.9949,4.0,30.6865,45.2
NO123,5243,Gold 1,Flex,0.794,3.2,9.0719,13.4
Raiyo,0077,Gold 1,Controller,0.6274,7.0,13.3198,63.0
milfhunter,212,Platinum 3,Initiator,0.7638,6.4,12.7869,46.2
PropJoe,6243,Gold 1,Initiator,1.292,2.8,29.2373,31.8
mumei,9026,Bronze 3,Flex,0.6341,3.0,0.0,0.0
Sincerely,Love,Platinum 2,Duelist,1.3212,4.4,18.3189,40.6
peepee22,NA1,Gold 1,Flex,1.1429,3.0,36.9565,58.0
Sploke,NA1,Gold 3,Flex,1.385,5.0,17.6403,36.4
siraat,0000,Diamond 3,Flex,1.9048,1.0,0.0,0.0
Night,5194,Silver 3,Initiator,1.5004,6.6,15.7263,25.6
mac 10,1342,Platinum 1,Duelist,0.9392,3.8,20.9431,38.0
EsElBean,420,Platinum 3,Initiator,0.7611,3.4,12.7729,28.2
Botplugs,8723,Gold 3,Flex,1.0457,4.6,14.3727,26.0
Hwean,Henri,Platinum 1,Duelist,1.6161,3.8,28.221,51.8
XxSmileyBananaxX,NA1,Platinum 1,Flex,0.5965,2.2,15.2487,24.2
seb,1130,Gold 3,Duelist,0.9417,5.0,22.9517,39.2
Kazma,0700,Gold 1,Flex,0.9903,6.6,16.588,51.8
Edgeshot,1001,Platinum 3,Controller,1.5726,4.4,18.0983,41.4
StrangeLittleBoi,NA1,Silver 2,Flex,1.3331,3.6,17.3393,36.0
Masterfant123,NA1,Platinum 3,Flex,1.3725,4.0,0.0,0.0
minecraftlover69,NAW,Platinum 1,Flex,0.4907,5.8,4.8328,28.2
Trashies,noob,Gold 3,Duelist,1.0418,4.0,16.8944,38.6667
Eros,aea,Gold 3,Flex,0.7647,4.0,22.3958,32.0
RexComplex,NA1,Platinum 2,Duelist,1.2023,3.0,18.2442,31.2
Teshi29,9874,Gold 1,Duelist,1.1087,3.8,9.9615,37.0
FIre,xre,Diamond 1,Duelist,1.204,4.8,15.4632,59.6
Auroruh,0001,Platinum 1,Controller,1.2849,6.0,21.1624,33.6
Jvpiter,3183,Gold 3,Duelist,0.9141,5.4,16.0325,38.6
Mango,Pods,Gold 3,Flex,1.0431,4.4,17.0715,24.8
Unluckyjedi,1993,Silver 2,Flex,1.077,4.2,18.5123,30.2
SexyMF,5555,Gold 3,Flex,1.2068,4.0,17.4415,57.0
Souryaku,NA1,Gold 1,Flex,2.15,5.0,20.6687,23.0
Cam,10101,Gold 3,Duelist,1.1866,3.8,10.3761,13.0
Smit,9040,Platinum 1,Flex,0.882,7.0,9.4179,44.0
Shuderderder,yuhh,Platinum 1,Flex,1.3355,2.6,6.4109,17.0
kooolaid,5537,Gold 1,Sentinel,1.1794,4.8,18.8531,31.8
Impredia,BEST,Platinum 1,Duelist,0.9967,5.6,21.0771,41.4
dinger,nutty,Gold 2,Duelist,1.1153,2.4,3.0303,9.2
HeyItsKvothe,1455,Immortal 1,Flex,1.1837,6.2,15.2407,60.0
heej,jeeh,Diamond 1,Flex,1.0424,6.4,13.6402,55.4
Chicoァ,1411,Platinum 1,Flex,0.8235,6.0,16.0714,59.0
Gojo,1918,Platinum 2,Flex,1.2677,6.2,11.6594,58.0
C00CHIEL0RD,NA1,Platinum 1,Controller,1.5158,4.0,16.1289,40.8
Cintra,WOO,Silver 2,Flex,0.8593,6.2,9.9071,13.8
Jebelet,100,Gold 2,Flex,1.0147,3.0,18.5418,20.5
racattle,6648,Gold 2,Duelist,0.7256,3.6,5.1429,16.6
LunaticNEET,LuNE,Bronze 1,Flex,0.9385,3.2,10.6134,24.4
Hypnosis,bored,Gold 2,Duelist,0.9509,3.8,21.2325,31.4
Scarface,5424,Gold 2,Duelist,2.1096,5.0,17.7972,51.0
DaddysLilGirl,1234,Platinum 2,Duelist,1.0512,5.2,26.5948,41.8
Tasmanian Tiger,skye,Gold 2,Duelist,1.4599,4.2,25.5027,45.2
Ragin,5150,Platinum 2,Duelist,1.1861,5.2,6.0,8.6
SolsticeLC,5559,Bronze 2,Initiator,0.8699,6.6,14.7535,30.0
sistertaro,uwu,Platinum 2,Flex,1.4359,3.6,14.4403,30.0
Phellie,mnke,Gold 3,Duelist,0.997,3.8,35.0659,27.0
Awear,4101,Platinum 2,Flex,0.7989,4.6,20.5558,64.0
Tito,3324,Gold 1,Flex,0.9932,8.4,16.1511,87.8
Scorn,iwnl,Immortal 1,Initiator,1.134,3.8,0.0,0.0
ChardyNey,2037,Platinum 3,Sentinel,1.2452,5.8,25.1837,56.8
illumi,7320,Gold 1,Duelist,0.6457,4.6,29.9393,37.2
TTVBleakLionz,3946,Platinum 1,Duelist,2.6234,3.0,27.6009,21.0
Husker,6130,Gold 2,Initiator,0.9256,5.0,18.7752,55.0
hi im lhs,NA1,Platinum 2,Duelist,1.7088,3.2,10.397,16.6
slip,YEP,Platinum 1,Flex,1.0548,2.5,0.0,0.0
jumo,bud,Platinum 1,Flex,1.2247,6.0,6.4103,24.0
Jewhango,NA1,Platinum 3,Duelist,1.1236,4.2,13.9461,42.8
Skelekitten20,7032,Platinum 1,Flex,NaN,NaN,NaN,NaN
Jzen,1120,Platinum 1,Flex,1.5323,3.4,17.6262,29.4
lunar,0302,Platinum 1,Flex,0.7961,5.5,33.3705,32.5
Alphakapa,4212,Diamond 1,Initiator,1.2535,6.2,19.148,29.4
ssnasim,2157,Gold 1,Flex,1.0829,5.6,23.9029,61.0
KEVINYOURM0M,FGYT,Silver 3,Flex,0.9704,6.6,16.8624,53.2
Halgun,Hal,Platinum 3,Flex,NaN,NaN,NaN,NaN
GS bigindia10,6982,Platinum 2,Duelist,1.3119,4.6,11.9491,39.0
Prisoner,24601,Platinum 1,Initiator,0.8105,6.6,18.3662,39.0
Saint,solo,Platinum 1,Flex,0.9944,4.4,7.4018,40.4
kitten,lame,Silver 1,Flex,1.1524,6.0,4.2343,23.6
nat,8841,Gold 3,Duelist,1.0669,4.2,11.7658,36.8
LoveDamage,NA1,Gold 3,Flex,0.8773,3.8,11.1186,41.4
hikup,hikup,Platinum 1,Initiator,1.0023,4.6,2.9787,4.8
dumber,0001,Gold 3,Duelist,1.3396,5.8,17.86,58.4
spaghetti,1275,Platinum 1,Controller,0.7984,4.0,20.9278,33.0
mayor lewis,chain,Silver 2,Sentinel,1.1203,5.0,14.8175,49.6
xaliciao,vibe,Gold 2,Initiator,1.2893,6.0,23.7776,36.0
rhexyfishy,rhex7,Silver 3,Duelist,1.8713,5.0,12.0283,23.6
blakes egirl,uwuwu,Bronze 2,Duelist,2.7357,2.0,29.2058,30.0
ImNotTheImposter,4584,Gold 2,Flex,0.7279,5.0,12.5924,42.8
Whamo,2815,Gold 3,Flex,0.838,6.8,21.4738,46.2
Trapman,ctl,Immortal 1,Flex,1.3586,2.0,38.4529,37.6
Yoriichi,olo,Platinum 2,Initiator,0.9355,4.2,5.2256,16.8
Jupiiter,1149,Gold 1,Flex,0.7632,4.6,10.0835,36.6
RaiD,MILF,Gold 3,Flex,0.8073,4.2,11.4372,23.6
ComicSansMS,7926,Gold 3,Flex,0.7083,5.2,16.4,38.0
TbrownIsGOATttv,6237,Gold 3,Controller,0.9333,5.2,22.3062,40.6
Yamato,2038,Platinum 2,Duelist,1.4503,4.4,17.7989,29.6
Znuta,shego,Gold 2,Duelist,0.882,6.2,4.127,6.0
tHeY tHeM,NUT,Platinum 3,Initiator,1.0429,6.0,14.8613,60.2
sullyman11,SULLY,Silver 3,Controller,0.9879,6.6,12.067,34.4
snoopy,josh,Silver 2,Duelist,1.0358,2.4,16.6753,16.2
HankDuhNungu,0212,Gold 2,Controller,1.3546,8.2,17.5404,41.2
Knight,1701,Gold 3,Flex,1.1435,5.6,15.4104,41.4
Optimus Pride,Bot4,Platinum 3,Flex,1.0269,4.4,14.5063,19.6
dogimclownin,4896,Gold 2,Flex,1.1674,6.2,22.8541,70.0
McDonaldsNapkin,mcds,Gold 3,Initiator,1.1098,3.8,44.9132,32.2
lesbean,0617,Gold 2,Duelist,0.9085,4.6,17.6727,15.2
Envy,2466,Gold 2,Flex,1.1859,4.4,16.1787,25.0
sho,world,Gold 2,Flex,1.5,3.0,0.0,0.0
Insaner,9398,Gold 2,Flex,1.2626,3.8,18.687,37.2
Farmer Buff,Apple,Platinum 1,Initiator,0.8742,7.2,17.5348,57.2
BBC Brainium,9950,Gold 3,Initiator,0.8394,6.6,12.3372,30.0
Nate,96024,Gold 1,Flex,1.0027,3.4,2.0408,8.6
Centerico,4638,Platinum 3,Duelist,0.7111,2.6,10.3632,22.8
TheFella,1234,Platinum 1,Sentinel,0.824,6.6,1.4286,18.8
shakeoo,8464,Platinum 1,Flex,1.2563,2.4,26.3618,30.4
Karito,TYO,Gold 2,Initiator,0.8673,5.2,4.8,13.6
