User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
ManSexPHD,kek,Diamond 2,Duelist,1.4255,3.25,12.0833,21.75
catboy misu,2006,Immortal 3,Controller,0.8936,4.2,20.137,37.8
MattZ,avvak,Radiant,Sentinel,1.2802,4.0,37.661,70.0
Sack Puncher 3D,BOOOM,Diamond 1,Duelist,1.1835,4.0,25.4348,28.2
tab,who,Immortal 2,Flex,1.075,5.2,13.7118,37.2
Spanky,ouch,Platinum 3,Flex,1.2308,4.0,0.0,0.0
patek owner,001,Immortal 1,Initiator,1.2124,4.6,12.0649,36.6
Darblazz,5979,Immortal 2,Flex,1.0173,4.8,22.5263,32.8
LightzOut,las,Immortal 3,Flex,0.9894,4.8,17.8699,27.8
julee bean,jakee,Immortal 1,Flex,1.0966,5.4,17.8704,30.4
PHAX,LYSS,Immortal 2,Sentinel,0.9046,3.6,22.6869,30.8
30mg,MEDS,Immortal 3,Flex,1.5462,5.2,30.1326,58.6
skeksy,ttv,Immortal 3,Controller,1.3209,5.4,26.2772,60.4
Symbs,CSC,Immortal 2,Flex,0.9592,2.6,8.8971,21.2
TESTINGSERVICE69,6969,Radiant,Initiator,1.2399,6.2,13.453,35.8
Himothy,HUH,Silver 3,Flex,1.3093,3.4,14.1278,29.2
CasuaL,CSL,Immortal 2,Initiator,1.1158,6.2,33.7589,56.0
katar,exe,Immortal 3,Controller,0.9434,8.6,19.1472,60.6
Oavly,idc,Immortal 2,Duelist,1.5944,3.4,9.587,15.4
h0dZeraS,Houdi,Immortal 3,Flex,1.2125,2.75,22.2468,35.5
Reap,Damn,Immortal 3,Initiator,1.3276,6.0,3.3333,11.8
EricaMae,Jam,Immortal 2,Duelist,2.2629,2.6,26.1449,50.6
Dory,ezpz,Immortal 3,Flex,1.2694,3.2,5.8333,9.2
Sascha,NA1,Immortal 1,Flex,0.9178,5.0,15.3729,43.8
the 1 rackzy,otf,Radiant,Sentinel,1.4277,4.4,23.245,57.2
bloodsport,333,Immortal 3,Sentinel,1.4438,3.2,25.2354,39.4
trackrunnerbtw,ten94,Immortal 3,Controller,0.784,8.6,32.4269,63.4
khai,ook,Immortal 3,Flex,1.4974,6.0,19.3433,67.4
High Disorder,Lmao,Immortal 3,Controller,0.9229,5.2,28.4209,60.8
brody,6458,Diamond 2,Duelist,1.1498,1.8,41.0345,22.8
Gio25k,TTV,Immortal 3,Flex,0.972,2.6,25.9503,42.0
delltech,0000,Immortal 3,Duelist,0.9529,2.8,31.9131,34.6
H4K,dayya,Immortal 3,Flex,1.1791,5.6,26.6853,60.4
Secrets,ONU,Radiant,Initiator,0.9239,7.2,27.8449,66.2
alter,floyd,Diamond 2,Flex,0.9199,0.8,6.9231,9.0
Shuhh,Yona,Immortal 3,Sentinel,1.2025,3.0,23.3741,42.8
Jishwuh,6969,Immortal 3,Initiator,1.1712,5.6,15.3455,36.8
ezznap,8382,Immortal 3,Flex,1.1137,5.4,12.0506,20.4
Tkaz,deez,Radiant,Flex,1.4305,4.6,21.4614,47.6
jas0n,bae,Radiant,Flex,1.5109,6.0,17.9948,50.75
cabs,000,Immortal 3,Flex,1.2404,7.4,13.5501,52.0
the 1 rackzy,otf,Radiant,Flex,1.6538,4.5,24.8006,68.5
sloth,turtl,Silver 2,Controller,2.1312,4.2,10.4335,26.0
Blahst,9660,Immortal 3,Flex,1.5597,3.2,0.0,0.0
UKioko,NA1,Immortal 3,Initiator,1.5589,6.0,24.1,57.6
krisspy,fox,Radiant,Flex,1.034,6.4,27.502,60.4
Kehem,000,Immortal 3,Flex,0.8313,7.6,24.0548,57.6
Nitro,6658,Silver 3,Duelist,1.3019,4.2,9.6382,17.8
Faint,turbo,Radiant,Controller,1.1338,4.8,10.7311,30.0
traekS,MVP,Immortal 2,Controller,1.3016,7.8,20.7888,63.0
GUARD trent,Habib,Radiant,Initiator,1.1922,2.6,32.3523,50.2
TSM Subroza,4678,Radiant,Initiator,1.3556,4.6,24.8514,51.6
Moon,100,Radiant,Flex,1.4118,1.0,26.0,66.0
hexen,ash,Radiant,Duelist,1.1971,5.4,24.9169,39.8
Blicki,1197,Gold 2,Initiator,1.079,3.2,8.0,14.2
McChess,1337,Immortal 3,Sentinel,1.0387,3.4,30.1896,36.8
Ronan,fresh,Immortal 3,Sentinel,0.9939,1.2,33.3532,48.0
ozz,CUwin,Radiant,Flex,1.29,7.4,25.3241,46.6
Crazymojo,9669,Radiant,Sentinel,1.2677,2.8,22.5616,51.6
dashpack,4980,Immortal 3,Flex,1.2341,2.0,35.7494,44.5
BR3NNY,DMB,Platinum 2,Flex,1.2077,6.6667,6.7797,19.6667
jayo,dtb,Immortal 3,Flex,1.03,8.3333,23.5569,74.3333
snxper,OTF,Immortal 3,Flex,1.1591,6.4,15.4286,14.0
infiltrator,000,Radiant,Duelist,1.2228,3.6,24.5027,48.0
Sleepless,5558,Gold 2,Duelist,0.8999,4.8,16.8936,59.0
Apqa,sage,Immortal 3,Controller,3.6833,0.8,26.4144,26.2
YounG Davo,NAE,Immortal 1,Flex,0.5117,8.0,14.0886,47.0
Breeze,Mars,Gold 1,Duelist,2.1736,1.8,28.8138,30.8
Reacts,mei,Immortal 3,Flex,2.1481,4.6667,27.1978,41.0
wakeNbake,ouid,Immortal 3,Controller,1.3098,7.6,21.349,58.0
EG JAWGEMO,MOR,Radiant,Duelist,1.1379,4.2,15.4134,33.8
KnifeIced,NA1,Immortal 2,Duelist,1.1383,2.6,25.4396,44.8
LARRY,NA33,Immortal 1,Flex,1.4065,4.4,7.7647,20.4
woe,six,Immortal 1,Flex,0.9435,5.0,18.9068,38.2
iiTzTimmy,NA1,Immortal 3,Sentinel,1.7024,3.2,31.9315,46.4
Maiku,666,Immortal 3,Duelist,1.1939,4.2,29.6161,39.6
TheCrazyJuan,5545,Bronze 3,Flex,0.9969,3.0,4.3344,8.8
Sartorial,lee,Immortal 3,Sentinel,1.6216,4.4,25.4607,33.4
UL Pyro,thic,Radiant,Flex,1.2019,3.4,11.4835,28.4
Tempt,jonny,Radiant,Controller,0.8495,7.2,22.8617,58.0
mreeseeks,3220,Silver 1,Flex,1.3178,3.6,11.25,9.6
asakufox,666,Immortal 3,Duelist,0.4785,5.0,9.0513,40.8
Taps,aaa,Immortal 2,Duelist,0.6924,1.8,44.2294,17.0
Ahri Gato,1234,Gold 1,Duelist,1.0448,3.4,28.5168,29.4
a2guapo,315x1,Immortal 3,Flex,1.0728,3.0,20.7301,36.4
Soapy,3413,Radiant,Flex,0.9331,6.4,15.2564,68.4
OMGitswobb,NA1,Immortal 3,Sentinel,1.4123,2.2,20.4263,43.2
IAMTHESTRONGEST,SMUG,Immortal 3,Flex,1.0537,4.2,16.0873,42.2
LIMIT TESTER,KELIN,Immortal 2,Duelist,1.1617,4.2,7.8727,21.8
pugstar,anton,Immortal 3,Duelist,1.4311,5.4,20.5896,33.0
Jahkalicious,0604,Immortal 3,Flex,0.9891,9.3333,23.3047,47.0
NOVEMBER,inoki,Immortal 3,Duelist,1.1756,4.4,13.5551,30.6
GT Gingirvitis,HTC,Radiant,Flex,1.4785,2.0,13.4767,17.8
Albatross,Bird,Immortal 3,Initiator,1.1342,6.0,27.2517,54.0
alijah,tacko,Immortal 3,Flex,1.3044,6.4,23.7253,49.2
Joker2x,1519,Platinum 3,Flex,0.9686,4.0,4.6512,6.8
MrPool34,6800,Immortal 3,Sentinel,1.3808,2.4,23.0,38.0
Asphyxia,1200,Immortal 1,Flex,0.8788,4.0,0.0,0.0
armor,1650,Immortal 3,Initiator,1.2396,6.8,32.0583,57.6
ReZ,TTV,Immortal 3,Flex,1.1211,5.4,15.196,31.0
zogratis,12345,Radiant,Flex,0.7368,2.0,25.641,38.0
tyler,9865,Immortal 1,Flex,1.5733,5.2,6.3866,22.2
FW butt quack,rach,Immortal 3,Flex,0.9035,5.2,15.4814,33.4
AndyAGK,Hell,Immortal 3,Controller,0.8393,7.2,12.1397,73.0
BASEDGOD,zzz,Immortal 3,Controller,1.0479,8.8,29.1437,55.8
Janoツ,5158,Immortal 3,Flex,1.2641,4.4,26.3158,47.2
Nacht,Nara,Immortal 1,Flex,1.25,5.0,25.641,61.0
nebula,exe,Radiant,Controller,1.0784,10.8,17.9551,63.8
bong bong,4207,Radiant,Duelist,0.9598,2.4,25.3798,37.4
Neiman,Nemo,Immortal 3,Sentinel,1.4646,4.8,9.9498,34.2
petfish69,9075,Silver 1,Flex,0.9479,4.8,0.0,0.0
NEWMAGICWAND,jay,Immortal 3,Initiator,0.9321,6.0,19.362,30.8
nado,troll,Immortal 3,Duelist,1.0193,8.0,11.6251,53.0
cuz,game,Immortal 3,Duelist,1.0144,3.8,29.714,54.0
Jayy,isgay,Radiant,Flex,1.2917,7.0,21.1782,48.5
Throat Goat,Ham,Gold 1,Flex,0.9167,8.0,24.1379,24.0
Boston,0918,Immortal 3,Controller,1.407,6.0,10.1932,33.8
Jayy,isgay,Radiant,Flex,1.2769,11.0,16.0329,55.8
Hawks,MHA,Silver 3,Flex,1.0562,7.2,0.0,0.0
King Leö,NA1,Platinum 3,Controller,0.9013,5.0,17.7899,32.6
kev,FPS,Radiant,Duelist,1.205,5.2,33.8321,63.6
Nspir3,6173,Radiant,Flex,2.25,6.0,23.4043,40.0
Osu,FPS,Immortal 3,Duelist,0.7375,4.2,31.9798,40.2
Tren,zyzz,Immortal 2,Flex,0.9934,3.8,17.1786,26.4
Josieboy,1111,Silver 1,Flex,0.619,6.0,17.9104,66.0
Æ Exvail,2004,Immortal 2,Flex,1.225,2.0,11.3636,11.5
AMBASSADOR,NOTAG,Immortal 2,Controller,0.8924,6.8,19.327,43.0
lulee,444,Gold 2,Flex,1.0047,3.0,20.4299,27.4
Clicklery,ttv,Immortal 3,Flex,1.6488,5.0,22.3675,46.0
Faint,turbo,Radiant,Flex,1.2786,5.2,13.6524,35.2
JIMMYNEUTRON305,210,Immortal 3,Controller,0.7569,6.0,14.2693,47.6
mass,2558,Gold 1,Flex,1.0038,4.6,12.0299,21.0
Dream,0411,Immortal 3,Sentinel,1.1362,3.8,38.7343,48.0
BIG D,FARR,Diamond 2,Controller,0.8154,7.0,20.1238,55.2
efyocouch,NA1,Silver 1,Flex,0.8077,5.0,0.0,0.0
merami,same,Immortal 3,Initiator,1.5166,4.6,0.0,0.0
IluZ alvarxz,belle,Immortal 3,Controller,2.0298,2.2,0.0,0.0
fletcher,0000,Radiant,Sentinel,1.3972,1.8,13.7308,29.4
TFish,ttv,Immortal 3,Flex,1.2056,5.8,33.0378,48.4
BackFromDeath,0000,Gold 3,Initiator,0.7811,3.0,7.7027,12.8
Helios,2144,Immortal 3,Initiator,1.2956,3.0,21.8785,53.0
TTV EMP Jayymilz,kekw,Immortal 3,Controller,1.103,6.4,20.9171,52.8
Hopper,KAIO,Immortal 3,Flex,1.0783,5.2,29.0119,50.4
sheewu,kush,Diamond 2,Duelist,0.7718,4.25,15.5243,24.25
NXS RECLOCY,Judge,Immortal 3,Duelist,2.6037,3.8,29.6704,34.4
sea,8776,Immortal 1,Flex,1.2667,11.0,33.9623,60.0
ethos,ethos,Immortal 3,Flex,1.1094,3.2,12.4207,27.8
Shattered619,NA1,Radiant,Flex,1.1117,4.8,18.789,69.4
Zachary,4002,Immortal 1,Initiator,0.8817,5.2,22.8987,39.0
PPB D1,2324,Platinum 2,Flex,1.7318,5.0,12.4101,20.4
Vtok,demon,Immortal 3,Flex,0.8735,3.8,13.5248,38.8
WinDoge,Grind,Immortal 3,Sentinel,1.2645,5.8,20.8825,33.0
satoshi,zzz,Radiant,Flex,0.7844,2.4,21.0612,30.6
Nukem Mist,TTV,Immortal 3,Initiator,1.3659,6.8,13.0417,46.2
Insanity,LFT,Radiant,Controller,1.0962,8.2,26.9101,50.8
