User,Tag,Rank,Position,KD,Assists,Headshot %,Ability Usage
Xpecto,NA1,Gold 1,Flex,0.3738,5.8,19.0421,57.2
Sharki,VALGT,Diamond 3,Duelist,1.2562,4.0,14.4658,25.8
Aju,609,Bronze 2,Controller,1.2754,4.8,6.579,27.2
Her Viper,meow,Platinum 2,Controller,1.0774,3.6,13.2049,32.8
IamBananas,LION,Gold 3,Flex,1.5151,4.6,11.2956,41.6
yung bean,YRB,Immortal 1,Duelist,1.4885,5.4,20.2195,44.8
arvadarv,3606,Diamond 3,Controller,0.5675,6.0,19.4878,42.2
Repeat,Again,Gold 3,Sentinel,1.4645,2.8,17.066,47.6
Sleepless,5558,Gold 1,Flex,1.0538,5.0,0.0,0.0
pomps,ggez,Immortal 2,Initiator,0.8263,10.6,17.9271,72.6
Creepa,4498,Gold 1,Flex,0.9219,6.4,17.6027,42.2
Thatcube256,1515,Diamond 3,Duelist,1.193,5.0,22.0313,58.8
drowsi,tum,Diamond 1,Flex,1.2319,3.6,22.2646,46.0
FTC sleepy,curry,Platinum 3,Duelist,0.8776,4.4,16.9015,25.4
snow,00009,Diamond 3,Duelist,1.2722,3.6,22.5891,39.4
YoussefSheriff,2275,Immortal 1,Sentinel,1.2356,5.2,22.5401,69.0
crowded,yuh,Platinum 2,Flex,1.0331,4.2,16.7319,35.0
KOS BeniJ,002,Diamond 3,Flex,1.3144,2.0,10.3448,5.4
Nostradanoe,NA1,Diamond 3,Controller,1.0624,5.2,19.1391,50.6
iPlay4FunNowXD,NA1,Platinum 3,Duelist,1.2565,5.8,10.2256,24.0
maceisyourfather,8847,,Duelist,2.6474,3.2,4.2005,7.2
Waldino,yes,Bronze 3,Flex,0.9532,6.8,3.8462,12.4
dara,1234,Platinum 3,Flex,0.7643,2.5,7.377,33.0
Voltex,9999,Bronze 2,Duelist,1.2258,1.0,22.1738,23.2
Uxxii,8415,Diamond 3,Sentinel,0.9037,5.8,18.0409,36.8
Ahtsu,Fear,Immortal 3,Duelist,0.9134,1.2,37.1011,38.8
Pringles,1172,Diamond 1,Duelist,1.7651,3.6,26.6419,44.6
war,9590,Diamond 1,Duelist,1.1456,4.8,15.0709,34.8
Kise,519,Diamond 2,Sentinel,1.5677,2.8,21.8376,38.8
SickNasty1x,0001,Platinum 2,Duelist,1.1195,3.0,24.2772,36.6
Warpig818,9306,Iron 1,Flex,0.503,7.0,2.8333,14.8
kAzUvLHilary,NA1,,Initiator,2.4283,5.0,27.7311,16.8
dirt,bbno,Diamond 1,Flex,NaN,NaN,NaN,NaN
Frantic,BTG,Diamond 3,Initiator,0.9637,6.6,13.9537,41.2
Dhruv,0000,Platinum 3,Flex,0.9333,4.0,16.0714,42.0
szerbias42,4823,Diamond 1,Flex,1.8604,2.3333,28.4676,22.3333
EricTheChalupa,3793,Diamond 3,Duelist,1.1573,4.6,18.0278,38.4
Roxas,Bubba,Platinum 3,Controller,1.3835,6.0,11.9808,23.0
Akina,luv,Diamond 3,Flex,1.0199,6.4,14.6833,34.6
growknee,0000,Platinum 3,Duelist,0.7429,5.2,11.4729,32.4
John,1993,Platinum 1,Flex,2.0051,5.6,17.5261,30.0
AimBotExe,SpGap,Platinum 3,Initiator,1.0375,6.0,12.9312,54.4
Kit,0210,Diamond 3,Flex,0.9661,4.6,12.5,26.6
Stinky Pinky,Diff,Platinum 2,Duelist,1.2128,7.2,20.2433,36.4
ehlue,012,Immortal 2,Flex,1.274,3.6,25.0624,48.6
rcorms,2861,Gold 2,Initiator,0.9296,4.2,9.6022,25.6
deez,5757,Platinum 2,Sentinel,0.6573,7.8,11.0957,42.0
Duo,vac,Diamond 2,Duelist,0.9436,2.2,21.936,32.6
iClickButtons,6595,Diamond 2,Flex,0.6599,4.6,25.1026,38.0
Tom Brady,3151,Diamond 2,Flex,0.8571,3.0,16.3636,40.0
Boak,9815,Silver 3,Flex,0.538,7.8,4.1268,26.8
BigNews,18006,Diamond 3,Controller,0.6709,6.6,16.8209,36.4
lulavail,4452,Diamond 3,Flex,1.2022,5.4,20.6523,28.8
Pootytung,0002,Bronze 2,Duelist,1.0975,2.6,25.8909,37.0
Shuckle,6959,Platinum 1,Initiator,0.7786,5.4,17.9731,49.8
TideTerror,NA1,Gold 1,Initiator,1.0667,4.6,13.8324,22.6
yulchan,shin,Gold 1,Duelist,0.4071,1.0,2.1053,5.8
dons,dons,Diamond 3,Controller,1.022,5.0,22.0112,43.8
Titan07,7777,Diamond 3,Sentinel,1.4055,4.8,9.8042,28.0
mike,pco,Platinum 2,Duelist,0.8656,3.2,18.5377,22.8
PVC,000,Diamond 2,Flex,0.9517,5.4,16.8519,40.0
Ri0so,3232,Diamond 3,Flex,0.8623,3.4,15.6466,28.4
OnlyGoodWhenHigh,69420,Diamond 2,Flex,1.1892,3.2,30.1507,37.6
her kitten,8491,Diamond 1,Initiator,1.0871,6.8,15.1432,53.8
Iridium,BOLT,Immortal 1,Duelist,0.876,3.8,15.1333,49.2
snagismain,2006,Diamond 1,Initiator,0.6844,3.6,20.2961,22.2
piece ctrl alert,daddy,Platinum 1,Flex,1.0778,2.4,13.9271,19.0
sp000ms,5360,Silver 2,Flex,0.7696,4.6,4.1615,14.6
Cise,BAD,Diamond 3,Duelist,0.837,3.6,25.7788,60.2
Gelo,AIM,Diamond 2,Flex,1.1513,6.6,10.98,31.2
noe,pain,Diamond 2,Flex,1.0707,4.4,14.4792,23.6
Stoopid Koala,NA1,Gold 1,Flex,2.2822,3.0,19.37,39.4
Tokio,8707,Diamond 2,Duelist,1.2644,5.6,18.449,35.8
002002,4199,Bronze 2,Flex,0.4751,2.6,9.4963,17.8
madixtaylor,luv u,Diamond 1,Flex,0.9832,4.2,24.2708,47.4
mistymoo,thicm,Bronze 3,Flex,0.4431,3.4,9.816,35.2
Mister Fishy,FISH,Gold 3,Flex,2.1394,5.6,5.8824,4.8
stepsis,nips,Gold 2,Duelist,2.9093,3.0,22.0075,42.6
koa,907,Immortal 3,Sentinel,1.5138,4.6,22.7658,37.2
EyeCandi,NA1,Diamond 3,Flex,0.6923,9.0,0.0,0.0
Meaツ,4849,Platinum 3,Initiator,1.204,5.8,28.3233,18.8
Loneheart,2002,Diamond 1,Flex,1.8555,5.6,26.5415,51.0
ODO NoOne,2703,Diamond 2,Flex,0.9632,5.3333,20.8961,57.6667
WolfiinMelo,5013,Diamond 3,Flex,1.0063,4.3333,34.1316,40.0
ZaRwFrost,4898,Platinum 2,Flex,0.9739,4.2,23.2741,47.2
SquirrelyTail,6945,Diamond 2,Flex,0.9627,8.0,17.5276,61.2
admiral adderall,goat,Immortal 1,Flex,1.1674,4.0,9.1299,27.0
Kombuwucha,CH4,Platinum 2,Duelist,1.2408,6.2,23.3034,38.0
tailedcloud7,NA1,Immortal 1,Initiator,0.9651,4.0,22.3487,36.0
SSwapz,NA1,Diamond 3,Sentinel,1.2659,3.4,14.3361,47.8
chill,ggez,Immortal 1,Duelist,1.291,4.0,10.547,23.6
Yeff7,jef,Immortal 2,Initiator,1.2249,10.2,17.9059,54.0
ff   ff,bot,Platinum 1,Duelist,2.2554,5.6,14.6952,42.8
PlumberAcademy,asdf,Immortal 2,Flex,1.3717,4.4,6.9476,14.4
Shaun,9950,Immortal 1,Flex,1.125,5.0,22.0,38.0
Pringles,MIKE,Diamond 2,Flex,0.9312,2.4,24.209,38.8
two eight,randy,Diamond 3,Controller,0.9756,4.0,20.577,48.4
tekn0,tekn0,Diamond 2,Duelist,0.8142,6.0,16.5975,50.0
Topanga,0714,Diamond 2,Flex,1.1044,5.8,9.0833,20.2
TheTimidPenguin,NA1,Diamond 3,Flex,1.2667,5.2,10.4819,23.8
JamHand,NA1,Platinum 3,Flex,0.8417,5.0,20.8225,48.0
XSET stinkytoot,feet,Diamond 2,Sentinel,0.7975,2.4,17.6688,32.8
273,NA1,Platinum 2,Sentinel,1.2147,4.0,19.8002,46.6
OwlOmen,8287,Diamond 3,Controller,0.9777,2.6,16.275,67.2
Hungry White Kid,NA1,Immortal 2,Duelist,0.8381,4.0,22.7147,35.6
Gfingerz420,9142,Diamond 2,Flex,0.8423,4.5,19.2176,57.5
its,mendy,Diamond 3,Duelist,0.9531,3.4,17.8368,33.2
Prevailing,1619,Bronze 2,Duelist,1.2525,5.6,6.2798,23.8
ElΡrofesor,heist,Silver 3,Controller,0.7925,9.8,15.8911,77.2
Y0sh1eman,3902,Diamond 2,Flex,0.9209,3.0,16.7309,30.2
Skittle541,1058,Silver 3,Flex,0.7643,7.8,7.9052,12.6
augie,7777,Diamond 3,Sentinel,1.4534,5.8,33.8177,56.4
Banh,777,Immortal 1,Sentinel,1.3137,5.4,11.1602,41.4
Vithot,0000,Platinum 2,Flex,0.8771,3.6,15.0985,29.6
BatMan,8008,Gold 2,Duelist,1.4142,3.2,15.3626,19.0
xbloodxbulletx,9468,Diamond 1,Flex,1.2328,4.0,20.0398,39.6
KTZ Polarisix,NA2,Diamond 2,Flex,1.0512,8.6,19.1226,51.0
eddiedaboss1234,NA1,Immortal 2,Initiator,1.0762,6.0,10.8781,43.0
open your eyes,666,Diamond 1,Initiator,0.8387,3.8,21.4498,23.2
afiggzz,3476,Diamond 3,Controller,1.5128,7.4,17.5619,48.6
NF tracer,North,Immortal 1,Duelist,1.3815,3.0,19.1989,39.0
arizonagreentea,0000,Diamond 3,Duelist,1.3645,4.8,18.492,48.0
ilostcustody09,child,Diamond 3,Flex,0.8837,5.8,23.6866,59.6
monke,4016,Platinum 3,Flex,0.7647,2.0,4.5833,12.4
DumDeeDragon,3906,Diamond 1,Flex,1.2153,4.4,19.8411,36.2
om serpico,777,Immortal 2,Flex,1.491,3.6,2.8571,11.0
Sparrow,5540,Immortal 1,Flex,1.3302,7.2,14.5126,47.2
Twar,9998,Diamond 2,Duelist,1.0008,7.8,12.9535,67.8
dirt,bbno,Diamond 1,Duelist,1.2064,5.2,19.8759,52.8
nisko,7645,Platinum 3,Initiator,1.4688,4.0,19.6022,47.0
Slayte,6969,Platinum 3,Flex,1.3713,6.0,19.7149,32.8
Paradox Legend,7094,Silver 3,Flex,1.2269,5.6,3.3333,10.2
Master Seibishi ,NA1,Bronze 3,Flex,0.6099,7.0,3.2977,13.6
AVNG Knowuh,Noah,Diamond 3,Flex,1.1601,6.2,8.8447,21.2
pecan pie,3238,Diamond 2,Initiator,1.4789,7.8,26.1192,54.4
hann  ッ,uwu,Platinum 2,Flex,1.0377,5.4,0.0,0.0
PLish,fish,Diamond 3,Controller,1.2625,5.0,10.8083,17.6
yourskinnyjeans,8314,Diamond 1,Flex,0.7282,6.8,23.9339,38.8
Joth,0001,Diamond 3,Flex,1.0328,6.2,7.2727,23.2
Walt Disney,NA1,Diamond 2,Initiator,0.9354,5.2,15.4723,27.8
Daddy,5579,Gold 3,Sentinel,1.3544,8.4,7.393,43.8
cryptzd,wap,Gold 3,Controller,0.7329,7.2,23.9174,33.6
DontMineAtNight,Matrx,Diamond 3,Flex,0.7866,3.6,19.9557,33.0
Shun,yum,Silver 3,Flex,1.232,8.2,6.1111,13.2
jirachi,cute,Diamond 1,Initiator,1.4403,4.0,15.99,46.0
ToxinJin,TOX,Platinum 2,Flex,0.982,1.6,16.99,47.0
USD Melo,Aria,Immortal 1,Flex,1.1034,3.0,0.0,0.0
subi,SoaR,Diamond 2,Initiator,1.0513,7.4,15.2157,69.0
Kenpachi,Pooh,Diamond 2,Flex,1.4075,5.0,19.747,36.2
Blue21,night,Diamond 3,Duelist,0.8869,2.8,15.6431,31.4
Tora,777,Immortal 2,Initiator,1.2317,6.8,21.0202,45.4
mimimilkers,0777,Silver 3,Flex,1.1456,4.6,12.9886,29.2
Epotato,9936,Gold 1,Controller,0.8003,4.6,19.3871,27.6
ThatsTough,9042,Platinum 1,Flex,1.3917,2.75,20.3103,27.5
houndoom,PKMN,Platinum 2,Controller,1.3783,5.4,10.7712,18.8
ARIA Chilled,AURA,Platinum 2,Duelist,1.14,2.8,14.8246,53.0
Danny Devito,9374,Platinum 1,Initiator,0.995,5.4,16.9463,41.4
crizacked,1337,Immortal 2,Duelist,1.2083,4.0,19.997,45.0
BLACKPINK JENNIE,666,Platinum 2,Flex,NaN,NaN,NaN,NaN
coop,brrrr,Diamond 3,Duelist,1.0527,4.0,14.0889,14.4
RedK,alb22,Diamond 1,Duelist,1.0605,5.6,9.331,15.2
solitary,1818,Immortal 1,Flex,1.1376,3.2,26.8362,55.2
M3h,drag,Platinum 3,Controller,0.8238,5.0,11.1217,26.2
Mild Sauce,6191,Immortal 1,Initiator,1.0783,7.6,22.0078,40.8
LEGOGIRL22,vee,Diamond 3,Flex,1.0867,4.6,27.4626,36.0
Bonkiie,1114,Gold 1,Flex,0.7742,3.0,20.3453,28.6
Dosei,420,Gold 3,Initiator,1.759,4.6,16.6308,15.0
her bf,8888,Immortal 1,Duelist,1.2756,2.4,26.0418,31.8
versace,XXIV,Diamond 3,Duelist,1.3103,3.6,25.3766,36.4
Mustpower,CARRY,Platinum 3,Sentinel,0.9188,6.4,17.151,28.8
DIMELO PAPI,0000,Diamond 3,Flex,NaN,NaN,NaN,NaN
BITR Ethan,Ethan,Diamond 2,Flex,1.4215,5.2,19.0686,41.2
dryarmor,8851,Diamond 3,Flex,1.2153,4.4,24.2721,43.6
ryan,null,Immortal 3,Duelist,0.9023,3.0,26.9963,37.8
etiฏ,2003,Diamond 3,Flex,1.6204,5.0,3.4921,9.2
moss,1281,,Sentinel,1.1333,3.4,14.5422,9.4
not5afyo,7086,Immortal 1,Duelist,0.6996,3.6,17.6811,42.4
hide,1232,Diamond 3,Initiator,1.5708,5.8,20.7421,32.2
TheMoonTheStars,1002,Diamond 1,Duelist,0.8649,3.6,26.8714,32.2
Badmin,NA1,Silver 1,Flex,NaN,NaN,NaN,NaN
FearedDevil TTV,Pogu,Diamond 2,Flex,1.1006,4.0,0.0,0.0
Suzune,0000,Silver 1,Sentinel,1.436,3.6,13.7506,21.8
moniker,0001,Immortal 2,Flex,1.6188,3.8,24.416,43.8
xDragon,세이지,Diamond 1,Initiator,0.6693,3.4,23.5417,25.2
CapriSunLover69,juice,Immortal 1,Sentinel,1.5088,3.0,20.7235,44.4
Topdog,Smurf,Diamond 3,Initiator,1.2304,8.2,8.7336,22.0
DrSitrus,3702,Diamond 1,Initiator,1.5512,6.8,15.6302,42.2
KeEeYsS,7111,Bronze 3,Sentinel,1.0283,3.2,27.8319,31.6
Roaster,4434,,Flex,0.68,4.0,0.0,0.0
hizenberg30,71851,Diamond 3,Duelist,1.1301,3.4,25.6044,36.2
IssaSecrett,DBSTP,Diamond 1,Initiator,0.833,4.8,19.7019,47.8
jamestebbs12345,9271,,Initiator,0.8003,5.0,0.0,0.0
RainbowNoodle,sana,Diamond 2,Flex,1.4111,5.8,13.4595,30.6
Bud,9343,Diamond 2,Initiator,0.7661,7.6,19.6357,40.6
Flatts,NA1,Immortal 1,Initiator,0.5951,6.2,14.1742,44.8
lembot,1379,Gold 3,Flex,0.718,4.8,13.0556,34.4
Zebis,Free,Diamond 2,Flex,1.2446,6.75,8.6622,32.75
ティム,yoooo,Bronze 3,Duelist,1.2038,4.2,8.3447,9.6
Fatal Cryo,RAT,Diamond 2,Sentinel,1.2107,3.2,17.9713,39.8
kLone,vys,Diamond 3,Flex,0.738,2.8,14.3182,20.4
not a smurf,iam1,Platinum 3,Duelist,1.4676,5.0,22.5697,54.0
mayngunhulon,dcme,Immortal 1,Duelist,0.8133,4.6,25.7332,31.0
rtmmag,6870,Gold 2,Flex,0.9248,5.8,7.8333,16.8
xenoN,tiltd,Platinum 3,Duelist,1.1877,4.8,14.6322,16.2
Stoney,dawg,,Flex,1.5909,7.0,0.0,0.0
Thakie123,6256,Diamond 2,Controller,1.3602,5.0,22.3492,39.2
Snoopies,3113,Platinum 2,Controller,1.6197,5.8,35.2212,40.0
mooch,heart,Silver 2,Duelist,1.0784,4.4,9.5136,15.0
MrTurboz,NA1,Platinum 3,Sentinel,1.0443,2.6,11.1004,17.0
I love lina,dummy,Diamond 3,Flex,0.9198,2.4,20.1462,39.6
OROD,NA1,Platinum 3,Duelist,1.0015,4.0,9.7706,32.2
ThirstTrap,4594,Diamond 2,Sentinel,0.9785,8.0,19.7397,41.8
LCT Cactus,NENDO,Diamond 3,Initiator,0.9961,5.4,23.5076,45.8
BrianScalabrine,White,Gold 2,Flex,0.8571,1.0,0.0,0.0
hello kitty,ruff,Immortal 1,Flex,0.87,8.4,25.9278,52.4
SquidImplant,NA1,Gold 3,Duelist,0.83,6.4,6.6877,30.2
NaCl,uWu,Diamond 2,Sentinel,0.9334,5.4,17.7099,39.6
kenson,0000,Immortal 1,Flex,0.5729,3.5,17.5508,51.0
yogurtcup,7473,,Initiator,1.1083,0.8,14.3354,27.6
Swavy,duck,Gold 2,Initiator,0.5667,0.6667,18.3333,10.6667
MrRafiki,mika,Gold 3,Duelist,1.0143,4.6,17.5196,39.6
ethan,cait,Immortal 1,Duelist,0.6867,1.2,17.7811,17.0
sWayKxlL,7328,Silver 1,Duelist,0.9175,3.0,8.7529,26.6
hide,zzz,Platinum 1,Sentinel,1.33,3.8,25.3749,20.6
Sana,123,Platinum 2,Duelist,1.3542,4.2,22.3201,39.8
Khronos,7777,Diamond 2,Flex,1.0957,3.0,6.5055,11.6
Princess,kun,Diamond 2,Flex,0.9121,5.6,18.4709,38.6
Saintdman,TTV,Platinum 2,Duelist,1.0495,4.0,17.2679,41.8
Noobpro,n00b,Diamond 1,Flex,0.7875,5.3333,22.1799,23.0
Bacon,114,Gold 1,Flex,1.0043,5.6,2.5,21.2
Azrazi,12345,Diamond 3,Duelist,1.5669,3.4,38.1357,19.8
opozetion,1of1,Gold 3,Duelist,0.986,4.2,22.8197,30.8
Charmz,9652,Immortal 2,Flex,0.612,5.8,21.691,38.6
Jeanquavis,6969,Diamond 3,Duelist,1.2781,3.2,17.0632,39.4
myrable,CAP,Diamond 2,Initiator,1.0872,4.2,12.7879,19.6
NP vokalcRs,1337,Diamond 1,Sentinel,1.1972,4.8,3.4881,30.0
Lukas,ttv,Immortal 2,Flex,NaN,NaN,NaN,NaN
goddamn,28g,Diamond 2,Initiator,1.2555,4.6,12.2122,27.6
Jex,2607,Diamond 1,Sentinel,1.3581,4.6,21.362,35.4
b0faa,DN1,Platinum 1,Flex,0.8187,4.8,29.3174,30.4
dxtr,dxtr1,Diamond 3,Flex,1.1904,6.8,9.512,27.0
LSD,777,Immortal 2,Flex,1.1243,7.8,15.5114,43.0
goldroar,NA1,Bronze 3,Flex,0.932,8.0,7.5124,9.6
Colt,lindo,Diamond 1,Sentinel,1.239,6.0,8.1264,16.6
NekoKoko,8747,Silver 3,Controller,1.075,5.8,20.2577,30.4
flawlessmoe,moko,Diamond 2,Flex,1.5279,3.8,6.8966,2.8
Behhnk,chair,Diamond 3,Initiator,1.2101,4.2,12.4379,33.2
Queen Rutabaga,NA1,Silver 3,Duelist,0.9527,3.2,8.8877,17.4
NP ch0sen,OG1,Immortal 1,Sentinel,1.185,3.2,23.9047,39.6
HUEHUEHUEHUEHUEH,LULUL,Immortal 1,Duelist,1.2052,2.0,23.4941,31.4
scottjamesdaid,824,Diamond 1,Duelist,1.2967,4.0,25.8417,37.0
E Cigarette,42069,Gold 1,Duelist,1.3029,5.2,15.5597,17.0
Hogie,IDOT,Immortal 1,Initiator,1.1109,6.0,20.6418,28.2
mikas bestie,rafi,Gold 1,Duelist,0.9902,3.4,20.3942,26.6
Aaiyaka,toss,Platinum 3,Duelist,0.7513,2.6,7.3684,11.8
platina,1831,Platinum 1,Duelist,2.0425,2.0,17.5109,29.4
Makiki,NA1,Diamond 1,Flex,1.182,3.6,23.3306,40.6
Carter,Gr8is,Immortal 1,Flex,1.2807,2.2,12.4588,23.6
Komugi,blind,Platinum 3,Sentinel,1.2735,4.0,24.2363,33.6
FLI Hyper,bett,Diamond 3,Controller,1.2622,7.4,16.4389,50.4
iisnarkii,TTV,Diamond 2,Flex,1.1017,5.0,15.545,38.0
vShawneh,2821,Immortal 1,Flex,1.5938,7.0,19.6032,46.2
K3ANU,EMPRR,Immortal 1,Duelist,1.3303,3.4,35.988,49.4
hanguk,noah,Diamond 3,Sentinel,0.9097,2.4,20.5447,47.2
ElCrack,cra,Diamond 3,Flex,1.1982,4.2,8.9583,23.0
ailee fanboy,0910,Diamond 1,Flex,1.3507,5.4,24.165,41.0
Will,haha,Diamond 3,Sentinel,1.1123,3.6,26.8386,34.2
EKKO Fizzy,naysh,Diamond 1,Duelist,0.9224,2.0,13.208,16.8
gramps,4111,Diamond 1,Duelist,0.9981,5.4,24.6223,39.0
joon,3062,Diamond 1,Sentinel,2.0137,2.6,9.3727,26.0
ImbabykaleTWITCH,0999,Gold 3,Flex,0.9566,5.2,13.7952,27.4
BabyJMD,5427,Immortal 1,Controller,1.1874,7.4,20.3941,55.4
SuperLight Teed,hehe,Diamond 3,Duelist,1.2373,4.0,24.0133,43.4
Monti,8847,Diamond 2,Controller,0.9748,6.2,15.8782,31.6
zorp,777,Gold 3,Duelist,0.9815,5.2,6.5196,12.8
trash,6092,Diamond 1,Duelist,1.3546,4.8,24.3005,43.2
hoenestlly,help,Platinum 3,Flex,0.9409,2.4,0.0,6.6
NNG samue L,SWAG,Diamond 1,Duelist,1.3151,3.4,31.6343,43.6
Immortal,7473,Platinum 1,Initiator,0.9562,5.6,25.7131,26.2
Serbie,3377,Diamond 1,Controller,0.971,8.6,24.2795,54.8
fushiguro,6852,Silver 3,Initiator,0.9634,4.6,16.6308,29.0
Fortnite King,UWU,Diamond 1,Flex,1.0152,3.4,29.3636,26.8
yunie,ily,Diamond 3,Flex,0.4417,6.0,15.5117,41.0
jiminycricket498,amen,Immortal 2,Sentinel,2.3287,4.8,37.1693,63.2
flaming,1111,Immortal 2,Duelist,1.1951,3.0,16.5786,37.0
pablo,LUX,Diamond 3,Duelist,1.1084,2.0,21.7615,26.4
garjez,3165,Platinum 2,Sentinel,1.7827,1.8,16.3421,27.4
Wabgou,1127,Immortal 1,Flex,0.9824,7.0,9.3651,28.2
arima,3435,Platinum 2,Flex,0.7391,13.0,15.0,86.0
gvleddd,beelz,Diamond 2,Flex,0.8824,2.0,21.2121,43.0
BOYKISSER5006,6066,Platinum 3,Flex,0.7273,9.0,18.3333,71.0
RareAcorn4,4822,Platinum 2,Duelist,1.41,2.0,28.5595,25.6
rodyractive,NA1,Diamond 3,Flex,1.8388,6.0,0.0,0.0
SujyP,905,Diamond 3,Flex,1.1573,2.2,6.0377,8.4
djshfksdjlafksdh,16783,Platinum 1,Duelist,2.6949,2.6,19.4989,26.8
Myriads,NA1,Diamond 2,Flex,0.6992,5.8,13.9107,48.4
lb23kh,NA1,Immortal 2,Duelist,0.9711,4.4,13.5847,37.8
Canadian,1216,Platinum 1,Duelist,1.118,3.0,16.425,55.2
Loyski,7579,Immortal 2,Sentinel,2.0795,5.2,17.4029,41.6
St3ffy,0001,Diamond 1,Sentinel,1.0593,3.4,22.9716,27.6
LGNDS,2704,Diamond 3,Flex,1.1079,4.0,19.2786,44.2
ChickenWyd,3530,Bronze 2,Flex,1.2446,5.4,10.6722,29.0
UY Scuti,52353,Diamond 3,Duelist,1.1394,3.6,11.9037,22.2
ddbohio,9620,Platinum 2,Flex,1.0207,4.0,21.1004,26.4
futa lover,stuck,Silver 2,Flex,1.418,2.6,16.2784,30.6
orenjitAko,ornge,Diamond 2,Flex,1.0311,4.6,22.8229,48.6
HoldenMadong,NANR,Silver 3,Flex,1.7708,2.5,0.0,0.0
Tuckker,NA1,Silver 1,Flex,1.1591,6.6,3.1359,16.6
Alpha,4428,Diamond 3,Duelist,1.1933,2.6,28.7357,37.4
shlong dong,000,Immortal 2,Duelist,1.2056,1.2,16.1862,45.0
fifa player,zaza,Platinum 2,Initiator,0.927,6.4,16.731,43.8
Sadness,eboy,Diamond 1,Initiator,1.0054,3.6,25.8609,43.6
Vendetta,6855,Gold 3,Duelist,1.7951,3.4,15.5981,46.2
PinPoint,5833,Diamond 2,Flex,1.3833,7.8,19.8374,55.4
Fortnite God,son,Diamond 2,Sentinel,0.9712,3.6,28.259,34.0
Sarah,bebe,Platinum 1,Sentinel,0.9729,6.0,27.738,42.6
Jingles,3571,Diamond 3,Duelist,1.1013,3.4,37.1497,33.6
Jerfy,1664,Gold 2,Flex,0.6286,6.0,0.0,0.0
W Keying,jett,Immortal 1,Duelist,0.8704,4.8,24.8439,59.0
Number1 FNAF Fan,ICON,Gold 3,Duelist,0.8867,8.2,22.2368,40.4
ilovesnowflakes,3600,Diamond 1,Duelist,1.1782,2.8,19.6865,29.6
Dean Craig,rip,Diamond 2,Duelist,1.1024,8.2,17.8263,53.2
v6ッ,711,Diamond 3,Initiator,1.048,5.4,34.3111,48.6
ZA WARUDO,DIOSA,Gold 3,Flex,1.0487,6.8,16.1203,46.0
Lucrous,2806,Bronze 2,Initiator,0.6839,3.8,2.9023,9.6
MSTA,92X,Immortal 2,Flex,1.1082,7.4,20.8487,58.4
Easvyy,4531,Platinum 3,Flex,0.9969,5.0,10.5929,29.6
NAUTIKS,9545,Diamond 3,Sentinel,1.0144,1.2,31.1668,25.2
Esper,spr,Platinum 1,Initiator,1.127,7.0,18.0433,47.6
Power,1758,Diamond 3,Flex,0.8696,4.8,21.0745,61.8
Pampers Original,clair,Diamond 2,Duelist,0.883,2.6,23.5489,34.0
SpartanIsWashed,tru,Diamond 3,Initiator,0.803,3.8,13.9549,23.4
jiGGie,0126,Platinum 1,Duelist,0.9657,3.8,24.5821,55.2
doriftoh,GLOCK,Diamond 1,Initiator,0.8297,6.2,17.6378,32.8
Sahad,5948,,Sentinel,1.8144,3.0,10.3213,7.6
Rukia,SOUL,Platinum 2,Duelist,1.1402,5.4,15.4357,34.8
maybeclean,305,Immortal 2,Duelist,1.6233,5.8,26.0087,26.0
성진우,8551,Diamond 1,Flex,1.3207,5.2,8.1845,17.4
janafin,000,Platinum 3,Duelist,1.8029,2.8,12.7972,29.4
Mister Lincoln,Love,Iron 1,Flex,1.3037,5.2,8.7981,31.2
papaya,1892,Bronze 3,Flex,NaN,NaN,NaN,NaN
Chase,6743,Diamond 3,Flex,0.9766,6.8,17.3494,61.0
RA1N,013,Platinum 2,Flex,0.8806,3.8,21.243,26.2
cryhard,8044,Diamond 3,Initiator,1.0576,7.2,20.2294,53.4
boon,dock,Immortal 2,Duelist,1.2605,2.8,28.339,30.8
tobio,bruh,Platinum 3,Flex,1.0846,3.6,32.921,61.0
sheeeeiiiiiiit,9967,Gold 2,Initiator,0.8106,5.4,10.6948,21.4
piller155,NA1,Diamond 1,Flex,1.1278,4.4,17.4529,35.4
Flawless,NA1s,Platinum 2,Initiator,0.9163,6.8,17.5705,49.4
anya,rin,Diamond 1,Controller,1.4049,5.2,16.9912,25.2
Xei,Izzy,Immortal 1,Flex,1.3376,6.0,7.4071,28.2
Bon Clay,Mr 2,Diamond 3,Duelist,1.0628,4.0,13.3627,51.4
pineapple,3094,Diamond 2,Flex,1.0802,5.4,29.7203,52.8
satana,999,Platinum 2,Duelist,1.1119,4.0,6.1818,3.2
Stepbroza,5Head,Diamond 3,Initiator,1.4946,7.4,20.3186,64.2
Toxic,idfc,Immortal 1,Flex,0.8035,6.8,12.6031,54.0
Liebe,lol,,Duelist,1.0604,3.2,4.0,9.2
REI,1212,Diamond 1,Duelist,0.8617,3.8,15.3138,53.4
DONDONTIKI,TIKI,Diamond 1,Initiator,1.2394,8.8,13.5468,53.0
SG Mogoo,Mack,Diamond 3,Initiator,1.1086,4.4,26.2923,57.8
koopa,koop,Immortal 1,Duelist,2.89,1.4,36.2685,14.2
zapra,6892,Diamond 2,Flex,0.9696,3.6,10.6316,29.2
bumm,0000,Silver 2,Flex,1.117,5.6,14.8414,26.4
